Abundance	Risk	cell
0.74245782547804	Low	CTLA4
0.309797567232316	Low	CTLA4
0.0186124336923481	Low	CTLA4
0.133893420847141	Low	CTLA4
0.0503032046033782	Low	CTLA4
0.743777177769522	Low	CTLA4
0.33003496141193	Low	CTLA4
0.407293960795344	Low	CTLA4
0.0269983267369486	Low	CTLA4
0.56227012665648	Low	CTLA4
0.285764142513591	Low	CTLA4
0.538638973148021	Low	CTLA4
0.316187676740525	Low	CTLA4
0.443949609371968	Low	CTLA4
1.21125805424138	Low	CTLA4
0.441571008542661	Low	CTLA4
0.166605711179528	Low	CTLA4
0.344601134803106	Low	CTLA4
0.640793682349949	Low	CTLA4
0.129141847395837	Low	CTLA4
0.848565709953492	Low	CTLA4
0.411086136148676	Low	CTLA4
1.20672065559259	Low	CTLA4
0.245589696741664	Low	CTLA4
0.52102158419742	Low	CTLA4
0.167230054210325	Low	CTLA4
0.94504184844354	Low	CTLA4
1.00306231553595	Low	CTLA4
0.185763177835535	Low	CTLA4
1.68354750377407	Low	CTLA4
0.912664008952573	Low	CTLA4
0.221930560636954	Low	CTLA4
0	Low	CTLA4
0.812666423320353	Low	CTLA4
0.228112634324245	Low	CTLA4
0.158010032316166	Low	CTLA4
0.0230519099706985	Low	CTLA4
0	Low	CTLA4
0.0195748991608335	Low	CTLA4
0.221512518607257	Low	CTLA4
1.35403831941047	Low	CTLA4
0.199366745463214	Low	CTLA4
0.333224633028315	Low	CTLA4
0.417899330785688	Low	CTLA4
0.0930479681873637	Low	CTLA4
0.0272142825879644	Low	CTLA4
0.0492262854934352	Low	CTLA4
1.74524247245701	Low	CTLA4
0.369903553317443	Low	CTLA4
0.328544330737448	Low	CTLA4
0.013275335358226	Low	CTLA4
0.144018543941581	Low	CTLA4
0.712148712433063	Low	CTLA4
0.215115105923534	Low	CTLA4
0.651737132267897	Low	CTLA4
0.0230957055206278	Low	CTLA4
0.0243831638811317	Low	CTLA4
0.625020525759831	Low	CTLA4
0.317501652172758	Low	CTLA4
0.334909345404628	Low	CTLA4
0.198940584534511	Low	CTLA4
0.304073771852728	Low	CTLA4
0.0126599065435495	Low	CTLA4
1.09283277840354	Low	CTLA4
0	Low	CTLA4
1.8108166349844	Low	CTLA4
0.278749701490976	Low	CTLA4
0.167673407008457	Low	CTLA4
0.0384896965119104	Low	CTLA4
0.280619681006569	Low	CTLA4
0.0709079221688337	Low	CTLA4
0.0760527891544537	Low	CTLA4
0.60411010176058	Low	CTLA4
0.13265470530209	Low	CTLA4
0.0519748060537243	Low	CTLA4
0.0156570050489538	Low	CTLA4
0.0139268261660038	Low	CTLA4
0.301691730864461	Low	CTLA4
0.425396832295098	Low	CTLA4
0.340252531928672	Low	CTLA4
0.143795555141167	Low	CTLA4
0.0927581909415088	Low	CTLA4
0.615032577409126	Low	CTLA4
0.0386271703861519	Low	CTLA4
0.106812408379215	Low	CTLA4
0.112096678066819	Low	CTLA4
0.301779830053335	Low	CTLA4
0.0736525065188179	Low	CTLA4
0.280667683488094	Low	CTLA4
0.55831102731169	Low	CTLA4
0.230846041332593	Low	CTLA4
0.824246003722068	Low	CTLA4
0.160488789959132	Low	CTLA4
1.20288993285939	Low	CTLA4
1.45223525385175	Low	CTLA4
0.225687378541515	Low	CTLA4
0.377991283108733	Low	CTLA4
0.0989529393928114	Low	CTLA4
0	Low	CTLA4
0.0260464866867964	Low	CTLA4
0.153898448785242	Low	CTLA4
0.0739831773730353	Low	CTLA4
0	Low	CTLA4
0.640921921804976	Low	CTLA4
0.132980775416506	Low	CTLA4
0.564258189652799	High	CTLA4
0.746459850275196	High	CTLA4
1.21605374196539	High	CTLA4
2.4197705343843	High	CTLA4
0.941505420120047	High	CTLA4
0.647572793065468	High	CTLA4
1.19525305748499	High	CTLA4
0.24076018226463	High	CTLA4
0.415896281870298	High	CTLA4
0.159721204356698	High	CTLA4
1.95964345491777	High	CTLA4
0.353640942577826	High	CTLA4
0.169025175471151	High	CTLA4
0.855857382489549	High	CTLA4
0.0825809176296107	High	CTLA4
1.97458901645589	High	CTLA4
0.0624058496403425	High	CTLA4
0.48237388685154	High	CTLA4
0.817468446813826	High	CTLA4
1.61870884530336	High	CTLA4
1.28900036139191	High	CTLA4
0.471047309844201	High	CTLA4
0.665888364365212	High	CTLA4
0.404800429466628	High	CTLA4
0.505606878650809	High	CTLA4
0.476924396898287	High	CTLA4
0.38548973196416	High	CTLA4
0.806417370150436	High	CTLA4
2.45419270349158	High	CTLA4
1.77216801094232	High	CTLA4
0.0873367371058349	High	CTLA4
0.525020061969543	High	CTLA4
0.305327774620782	High	CTLA4
0.660491322061425	High	CTLA4
0.227875277255667	High	CTLA4
0.352753010023833	High	CTLA4
1.99718854596773	High	CTLA4
0.379737467188388	High	CTLA4
0.10956799064296	High	CTLA4
1.25361234780359	High	CTLA4
0.165767571751053	High	CTLA4
0.381652319776636	High	CTLA4
1.13535674634129	High	CTLA4
0.0888106692116496	High	CTLA4
0.563163525263679	High	CTLA4
0.906141514497508	High	CTLA4
0.538984024344291	High	CTLA4
1.59249189700444	High	CTLA4
0.0941579122176671	High	CTLA4
0	High	CTLA4
0.881173416163935	High	CTLA4
0.12910101387339	High	CTLA4
0.758335251069179	High	CTLA4
0.12588288702406	High	CTLA4
0.34195960871658	High	CTLA4
0.231900076651129	High	CTLA4
0.343450975483942	High	CTLA4
1.23235120626686	High	CTLA4
0.197771617948452	High	CTLA4
0.354289139718721	High	CTLA4
0.241391183260169	High	CTLA4
0.254021328643646	High	CTLA4
0.206289426852048	High	CTLA4
0.799170530044121	High	CTLA4
0.553586169666341	High	CTLA4
0	High	CTLA4
0.611345348235961	High	CTLA4
0.646703751668178	High	CTLA4
0.963322112923285	High	CTLA4
0.0925539905064153	High	CTLA4
0.451459573445793	High	CTLA4
2.21599460030401	High	CTLA4
0	High	CTLA4
0.0570842607342241	High	CTLA4
0.19693417500989	High	CTLA4
1.03755519253327	High	CTLA4
0.429590142899477	High	CTLA4
0.408099350212163	High	CTLA4
1.77223996023843	High	CTLA4
0.41066237795321	High	CTLA4
1.49038467044964	High	CTLA4
0.895231073415863	High	CTLA4
0.0247202974695754	High	CTLA4
0.040116697389164	High	CTLA4
0.270370354165014	High	CTLA4
0.205888578707428	High	CTLA4
0.120735332918215	High	CTLA4
1.86179059096071	High	CTLA4
0.0287050522722243	High	CTLA4
0.591494813536736	High	CTLA4
0.12788336804166	High	CTLA4
0.370438280750809	High	CTLA4
0.27206273060618	High	CTLA4
1.6900880612462	High	CTLA4
0.665897585082106	High	CTLA4
0.438390981450834	High	CTLA4
0.889357489455606	High	CTLA4
0.0357857611605181	High	CTLA4
0.40043436984536	High	CTLA4
1.49062411568012	High	CTLA4
1.78229352841088	High	CTLA4
0.387889446711905	High	CTLA4
0.0939834325122098	High	CTLA4
0.208890318765948	High	CTLA4
0.465767570257961	High	CTLA4
0.0145872064374248	High	CTLA4
0.171427859840223	High	CTLA4
0.0109869382924656	High	CTLA4
0.127788949570525	High	CTLA4
1.32347387089301	High	CTLA4
0.024737900140697	High	CTLA4
0.334817727191889	High	CTLA4
0.179758164244908	High	CTLA4
2.49334273305001	High	CTLA4
0.409432016181826	High	CTLA4
0.0789384975044167	High	CTLA4
0.176539290515228	High	CTLA4
0.0236549145516641	High	CTLA4
0.355721666847473	High	CTLA4
0.824385745685545	High	CTLA4
0.790066706876	High	CTLA4
0.91644410669782	High	CTLA4
1.50195746694797	High	CTLA4
0.571463365553031	High	CTLA4
0.453060268248513	High	CTLA4
0.0679449394108481	High	CTLA4
1.09187511131884	High	CTLA4
0.200243675119446	High	CTLA4
0.917297166909698	High	CTLA4
1.90270888438881	High	CTLA4
0.662045060046772	High	CTLA4
0.154646219321286	High	CTLA4
1.68841484645011	High	CTLA4
0.691189216916337	High	CTLA4
0.562092476673704	High	CTLA4
0.518820854072876	High	CTLA4
0.446704511666025	High	CTLA4
0.184762384322274	High	CTLA4
1.26352223313323	High	CTLA4
0.494950674008701	High	CTLA4
1.06240823822362	High	CTLA4
0.69902304305614	High	CTLA4
1.92256421578238	High	CTLA4
0.375202418830687	High	CTLA4
0.382104735463635	High	CTLA4
0.988139821722717	High	CTLA4
3.15360938622865	High	CTLA4
1.06451191519941	High	CTLA4
0.247133581282141	High	CTLA4
1.61138729794176	High	CTLA4
2.05035592089599	High	CTLA4
0.125263269089045	High	CTLA4
0.218991400667834	High	CTLA4
0.714450755945605	High	CTLA4
0.168225656372515	High	CTLA4
0.265947752936049	High	CTLA4
1.25605391926807	High	CTLA4
0.955862571722774	High	CTLA4
0.489573499447167	High	CTLA4
1.14607363250372	High	CTLA4
0.360431858476388	High	CTLA4
2.16851131776657	High	CTLA4
0.11611184073504	High	CTLA4
0.332490578871986	High	CTLA4
0.0255282763160526	High	CTLA4
0.244977981503395	High	CTLA4
0.708678971795705	High	CTLA4
0.415012092512344	High	CTLA4
0.185041376250943	High	CTLA4
0.207276885485459	High	CTLA4
0.744658872367486	High	CTLA4
0.162220588909202	High	CTLA4
2.0304901811061	High	CTLA4
0.223004619476527	High	CTLA4
0.678719615156319	High	CTLA4
0.296366582260228	High	CTLA4
0.943307964806972	High	CTLA4
0.374229334996427	High	CTLA4
0.980687944832972	High	CTLA4
0.667769087768961	High	CTLA4
0.435120945036441	High	CTLA4
0.277502564682733	High	CTLA4
1.29506900235101	Low	HAVCR2
0.6950930046772	Low	HAVCR2
1.56651846951087	Low	HAVCR2
0.614204554650488	Low	HAVCR2
0.600377812393846	Low	HAVCR2
1.74729766797688	Low	HAVCR2
0.928294229960431	Low	HAVCR2
0.903164544952556	Low	HAVCR2
1.36835614150756	Low	HAVCR2
0.632232015691593	Low	HAVCR2
0.888282904024005	Low	HAVCR2
1.30443193921309	Low	HAVCR2
0.533372775943667	Low	HAVCR2
0.63516724814769	Low	HAVCR2
1.6853491705338	Low	HAVCR2
1.71219899661063	Low	HAVCR2
2.34271253252308	Low	HAVCR2
0.798614422426822	Low	HAVCR2
1.60681016606923	Low	HAVCR2
0.988119239935156	Low	HAVCR2
1.40882861510352	Low	HAVCR2
1.05079808818245	Low	HAVCR2
0.677939798739856	Low	HAVCR2
2.16606721169353	Low	HAVCR2
1.07751934572382	Low	HAVCR2
0.635037081546935	Low	HAVCR2
0.663244430416833	Low	HAVCR2
0.574937264183733	Low	HAVCR2
1.27190250471193	Low	HAVCR2
0.482764055693445	Low	HAVCR2
0.7676296771889	Low	HAVCR2
0.638284969319811	Low	HAVCR2
0.351180608360266	Low	HAVCR2
0.270877404104807	Low	HAVCR2
0.783217033595457	Low	HAVCR2
1.05528912391882	Low	HAVCR2
0.985831458616959	Low	HAVCR2
1.09683124937911	Low	HAVCR2
0.376464635928373	Low	HAVCR2
1.05852329011616	Low	HAVCR2
0.441272465031981	Low	HAVCR2
0.463408949164917	Low	HAVCR2
2.85569761773231	Low	HAVCR2
1.06654863562753	Low	HAVCR2
1.29619318691773	Low	HAVCR2
2.08924229262064	Low	HAVCR2
0.560502908273034	Low	HAVCR2
0.17717480455201	Low	HAVCR2
0.556115544766693	Low	HAVCR2
0.634451402357515	Low	HAVCR2
0.537554117479262	Low	HAVCR2
0.382871631650268	Low	HAVCR2
1.16271185322299	Low	HAVCR2
0.286867867909579	Low	HAVCR2
2.01782739483634	Low	HAVCR2
0.363413554994705	Low	HAVCR2
1.07458323115777	Low	HAVCR2
0.581859301416854	Low	HAVCR2
0.711279467081539	Low	HAVCR2
0.687061914027092	Low	HAVCR2
0.424311239772747	Low	HAVCR2
1.59331053307038	Low	HAVCR2
0.923475956844542	Low	HAVCR2
1.3021576256098	Low	HAVCR2
0.921890420531067	Low	HAVCR2
0.29416467215255	Low	HAVCR2
0.215589687047561	Low	HAVCR2
1.75433888166092	Low	HAVCR2
1.23810349345241	Low	HAVCR2
1.28913159722376	Low	HAVCR2
0.461334468808091	Low	HAVCR2
3.15529129580753	Low	HAVCR2
1.29463303088854	Low	HAVCR2
0.456615275686016	Low	HAVCR2
1.36183106033937	Low	HAVCR2
0.635187920138291	Low	HAVCR2
1.17272494925664	Low	HAVCR2
1.13845207465632	Low	HAVCR2
0.414545711868238	Low	HAVCR2
0.596340402738744	Low	HAVCR2
0.653946218346369	Low	HAVCR2
1.53561396583253	Low	HAVCR2
1.20110247057699	Low	HAVCR2
0.593608688447986	Low	HAVCR2
0.23106949065508	Low	HAVCR2
1.37137452312361	Low	HAVCR2
0.687426068634156	Low	HAVCR2
0.857650519190976	Low	HAVCR2
0.922835596781784	Low	HAVCR2
0.630554642179239	Low	HAVCR2
1.41033789916251	Low	HAVCR2
0.578249015164972	Low	HAVCR2
0.386261321273501	Low	HAVCR2
0.499266312855115	Low	HAVCR2
1.36969891284504	Low	HAVCR2
1.06760279691466	Low	HAVCR2
1.51506784850327	Low	HAVCR2
1.21385451674575	Low	HAVCR2
1.27793621178298	Low	HAVCR2
0.381078976401098	Low	HAVCR2
1.86484983253929	Low	HAVCR2
0.659843292051227	Low	HAVCR2
1.33478823899435	Low	HAVCR2
1.75643634570314	Low	HAVCR2
0.554912685683146	Low	HAVCR2
1.9740267988928	Low	HAVCR2
1.83751332764502	Low	HAVCR2
1.26824500948013	Low	HAVCR2
0.717018260055596	Low	HAVCR2
1.3957894392288	Low	HAVCR2
0.881157342261411	Low	HAVCR2
0.611439445196601	Low	HAVCR2
0.394156153566093	Low	HAVCR2
0.417931246004049	Low	HAVCR2
0.441295078004327	Low	HAVCR2
1.36305904776612	Low	HAVCR2
2.24518243337993	Low	HAVCR2
0.357051433846977	Low	HAVCR2
1.16182912733903	Low	HAVCR2
1.43237392117424	Low	HAVCR2
0.290154658773405	Low	HAVCR2
0.547594447541238	Low	HAVCR2
0.745919725832475	Low	HAVCR2
1.70922557042164	Low	HAVCR2
0.723803008707862	Low	HAVCR2
0.829454835306254	Low	HAVCR2
0.359918683279943	Low	HAVCR2
0.562085309769184	Low	HAVCR2
5.61780985511629	Low	HAVCR2
1.43689067359797	Low	HAVCR2
1.47807506354658	Low	HAVCR2
0.216466740649965	Low	HAVCR2
0.484360403695784	Low	HAVCR2
1.36631216885643	Low	HAVCR2
0.910979058637572	Low	HAVCR2
0.603292533995302	Low	HAVCR2
1.01782271783582	Low	HAVCR2
1.88205769951443	Low	HAVCR2
0.518289235647484	Low	HAVCR2
1.41100783658693	Low	HAVCR2
0.341155469151167	Low	HAVCR2
1.92653699632259	Low	HAVCR2
1.30276445531808	Low	HAVCR2
0.5066022840245	Low	HAVCR2
0.374453218444068	Low	HAVCR2
0.55409522178168	Low	HAVCR2
0.584721135684302	Low	HAVCR2
1.12867083194737	Low	HAVCR2
0.773802740580452	Low	HAVCR2
0.383112001142273	Low	HAVCR2
