id	CD274	CTLA4	HAVCR2	LAG3	PDCD1	PDCD1LG2	TIGIT
TCGA-DD-AADJ-01A-11R-A41C-07	0.172715612904724	0.285764142513591	0.687426068634156	0.541899713186314	0.270167300719251	0.182691653566891	0.118723538322821
TCGA-DD-AADK-01A-11R-A41C-07	0.144558595605733	0.538638973148021	0.857650519190976	0.514851733207449	0.437496808805511	0.330308810821629	0.42640050296409
TCGA-DD-AADL-01A-11R-A41C-07	0.297458737890121	0.0357857611605181	0.788963925389649	0.393535636029252	0.0937811107477562	0.153891135726709	0.0935835806042968
TCGA-DD-AADM-01A-11R-A41C-07	0.319199904466174	0.40043436984536	0.989969685586607	0.368796266642394	0.275643208421687	0.181956240397788	0.170261619659964
TCGA-DD-AADN-01A-11R-A41C-07	0.397719969622004	1.49062411568012	2.51372668118355	4.43317666261362	2.22754283197503	0.812422622394851	1.34908962191623
TCGA-DD-AADO-01A-11R-A41C-07	0.376360610996448	1.78229352841088	1.66697751475365	2.7748896439466	1.56429043697559	0.73940319456001	1.19710989499803
TCGA-DD-AADP-01A-11R-A39D-07	0.259748102279509	0.316187676740525	0.922835596781784	0.40007157386215	0.361823057815531	0.396486932303822	0.284907363694317
TCGA-DD-AADQ-01A-11R-A41C-07	0.440233930902296	0.443949609371968	0.630554642179239	0.721198883704988	0.495875803404059	0.155082216253304	0.439250118942003
TCGA-DD-AADR-01A-11R-A41C-07	0.166661037733318	0.387889446711905	0.832071333547893	0.700908298156761	0.131175434355167	0.456533084300042	0.235811163723722
TCGA-DD-AADS-01A-11R-A41C-07	0.318952230922988	1.21125805424138	1.41033789916251	2.36547096198718	1.10200751467472	0.423972194705305	0.684896054352335
TCGA-DD-AADU-01A-11R-A41C-07	0.244636512732487	0.441571008542661	0.578249015164972	0.581896774933133	0.185615967654776	0.105042930434852	0.126498904139302
TCGA-DD-AADV-01A-11R-A39D-07	0.322059258231613	0.0939834325122098	1.03061341688636	0.59803996401803	0.182702798480202	0.538586666996463	0.165852565484301
TCGA-DD-AADW-01A-11R-A39D-07	0.252699709073173	0.208890318765948	0.914425352336861	0.288426330904109	0.264093577554873	0.145881999473363	0.175186913288616
TCGA-DD-AADY-01A-11R-A41C-07	0.567255459704014	0.166605711179528	0.386261321273501	0.145548894262234	0.0859426714934923	0.253424283169587	0.0453803703890625
TCGA-DD-AAE0-01A-11R-A41C-07	0.151358156524962	0.465767570257961	0.93795964521064	0.815562425936202	0.696854580099299	0.353358842450619	0.291376994715032
TCGA-DD-AAE1-01A-11R-A41C-07	0.214273776134459	0.344601134803106	0.499266312855115	0.775030609296741	0.148252443021676	0.149041565953122	0.225310853479107
TCGA-DD-AAE2-01A-11R-A41C-07	2.35734126055793	0.640793682349949	1.36969891284504	1.4879461393103	1.62999216590277	0.940334772937314	0.790649387905662
TCGA-DD-AAE3-01A-11R-A41C-07	0.390301190875746	0.129141847395837	1.06760279691466	0.311836155561865	0.0754123482013967	0.481016933686375	0.0720609970440113
TCGA-DD-AAE4-01A-11R-A41C-07	0.637355300618825	0.848565709953492	1.51506784850327	1.93808520885979	0.971549925260577	1.33894042967791	0.630632781719349
TCGA-DD-AAE6-01A-11R-A41C-07	0.109249342117154	0.0145872064374248	0.191043701341326	2.35134300334095	0	0.0388980339423608	0.00509389397006745
TCGA-DD-AAE7-01A-11R-A41C-07	0.388845906083361	0.411086136148676	1.21385451674575	1.18160927892336	0.536896857930479	0.296740898462581	0.273377801655122
TCGA-DD-AAE9-01A-11R-A41C-07	0.10355173876848	0.171427859840223	0.455939129016088	0.0874900566050006	0.124829711424623	0.13349040131248	0.137997825811607
TCGA-DD-AAEA-01A-11R-A41C-07	0.86257200845704	1.20672065559259	1.27793621178298	2.4511697165842	1.63547075517089	0.4386509359356	0.934023369556161
TCGA-DD-AAEB-01A-11R-A41C-07	0.252827771482966	0.245589696741664	0.381078976401098	0.985785010727344	0.118883474102104	0.14060959170847	0.168916010209984
TCGA-DD-AAED-01A-12R-A41C-07	0.143725752450056	0.52102158419742	1.86484983253929	1.14863859352051	0.80037142122711	0.209096759487038	0.125434444079792
TCGA-DD-AAEE-01A-11R-A41C-07	0.301654976269791	0.167230054210325	0.659843292051227	0.367234398279481	0.102926251566337	0.287280095350175	0.224352134819079
TCGA-DD-AAEG-01A-11R-A39D-07	0.201527582004337	0.0109869382924656	0.376545205638877	0.199738393875889	0.04357595952515	0.211151857687565	0.0784400908133798
TCGA-DD-AAEH-01A-11R-A41C-07	0.622945035049928	0.94504184844354	1.33478823899435	2.28512787203761	2.013523789086	0.894539263983482	1.7209002958846
TCGA-DD-AAEI-01A-11R-A41C-07	0.156671941345915	0.127788949570525	1.86708069307285	0.743843767672763	0.290322742523341	0.281977574258938	0.133179748628547
TCGA-DD-AAEK-01A-11R-A41C-07	0.53521502748607	1.00306231553595	1.75643634570314	1.45505154201139	1.8884549901625	0.795081960909828	1.04689448886653
TCGA-DD-AAVP-01A-11R-A41C-07	2.15613963737903	0.185763177835535	0.554912685683146	0.685021671519828	0.499195923423527	1.4130346837238	0.0999599279407618
TCGA-DD-AAVQ-01A-11R-A41C-07	0.645472583262592	1.68354750377407	1.9740267988928	2.34665587965304	2.18139375572243	0.946296611710733	1.43568802356488
TCGA-DD-AAVR-01A-11R-A41C-07	0.354252636035641	0.912664008952573	1.83751332764502	0.985171983763988	0.966325900978402	0.889570389642165	0.563462245384493
TCGA-DD-AAVS-01A-11R-A41C-07	0.141409224331634	0.221930560636954	1.26824500948013	0.797683002983782	0.585246808003349	0.172111498535049	0.202243031120012
TCGA-DD-AAVU-01A-11R-A41C-07	0.111778482317773	0	0.717018260055596	0.119864858263095	0.0444769471826008	0.116310166377887	0.0310181529855221
TCGA-DD-AAVV-01A-11R-A41C-07	0.585432402237376	1.32347387089301	1.86042865222658	0.93866327418621	0.788062245617725	0.92448571966834	0.932653989121764
TCGA-DD-AAVW-01A-11R-A41C-07	0.280947164645687	0.812666423320353	1.3957894392288	0.488598227709474	0.446583945048418	0.755244758312937	0.367368622576613
TCGA-DD-AAVX-01A-11R-A41C-07	0.907654572648617	0.228112634324245	0.881157342261411	0.24324733591749	0.189734332470211	1.09134711049265	0.295897888485079
TCGA-DD-AAVY-01A-11R-A41C-07	0.258647284896928	0.024737900140697	0.4400240195136	0.7517819126095	0.209260596682723	0.264886824095291	0.116729048598398
TCGA-DD-AAVZ-01A-11R-A41C-07	0.112972709259196	0.158010032316166	0.611439445196601	0.448880532998545	0.325680965854874	0.214560970027682	0.0871377874203471
TCGA-DD-AAW0-01A-11R-A41C-07	0.564420173717974	0.334817727191889	2.09355886723036	0.614603458757691	0.607786125115382	0.421290122750502	0.450810165799884
TCGA-DD-AAW1-01A-11R-A41C-07	0.373041717375068	0.0230519099706985	0.394156153566093	0.271078667356119	0.0793384593570686	0.325003549374806	0.0359434457128685
TCGA-DD-AAW2-01A-11R-A41C-07	0.275034307352628	0	0.417931246004049	0.14347629195759	0.0639820582207871	0.148077192285118	0.066558739919148
TCGA-DD-AAW3-01A-11R-A41C-07	0.412882411188004	0.0195748991608335	0.441295078004327	0.339533772090462	0.0769668794173851	0.0689903619711846	0.0405812378320265
