Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
ECM1	-2.29016665650294	1.74095726420131	-17.5066030760395	6.48383155312121e-52	8.57671975230369e-49	107.361222047178
KCNN2	-1.53812695005072	0.538864103621578	-17.0036881916067	1.05583597040325e-49	1.26148557005792e-46	102.30395922577
SCAMP3	1.70459975851144	5.15154688737843	16.9687931086818	1.50195143526789e-49	1.73841491435788e-46	101.95399375277
ASS1P2	-1.10977132575604	0.271579232957216	-16.8888449510675	3.36601940731815e-49	3.77789778206817e-46	101.152681924224
VPS45	1.20735382999943	2.30009061556432	16.8368212238665	5.68859029495614e-49	6.1968825689584e-46	100.63163088088
DDX41	1.12951622980908	3.81536596612294	16.7631459786102	1.1953935890702e-48	1.26499965005663e-45	99.8942473552941
DNAJB11	1.31412808408722	4.0500099366964	16.7280579386835	1.70220072735113e-48	1.75128084832309e-45	99.5432853388131
CCT3	1.6372454782916	6.13924957741899	16.7240303907989	1.77266287910656e-48	1.77448345179321e-45	99.5030096481019
LINC01093	-3.48938798878971	1.7315895579329	-16.6866595954356	2.58247689498571e-48	2.5170994535916e-45	99.129390442317
USF1	1.28421231126238	4.32568781093785	16.6597750672737	3.38492921860072e-48	3.21464124098804e-45	98.8607110905701
FLAD1	1.35961920264193	3.59901510750416	16.4851887972974	1.957713280101e-47	1.81274461170952e-44	97.1180614937052
BCO2	-1.76511199334719	0.901071968616445	-16.4762192664656	2.14221760888063e-47	1.9352062389688e-44	97.028633588388
LRRC14	1.35677235763001	2.23707690015383	16.4578022244141	2.5772890277277e-47	2.27280073830901e-44	96.8450442719799
SMUG1P1	-1.53617171073873	0.512983132971327	-16.2951597966082	1.31664971483629e-46	1.1340947008862e-43	95.2256617834135
CD34	1.60513835229362	2.18375527828437	16.2288667842011	2.55705306152353e-46	2.10462513983797e-43	94.5666125453693
DBH	-2.18069258938887	1.38120171163353	-16.1945652723748	3.60408469774358e-46	2.90191497902232e-43	94.2258416737244
ADRA1A	-1.81626640759344	0.904690216480021	-16.1537389813406	5.42139879550637e-46	4.1832868455826e-43	93.8204629419549
PCNX3	1.23375036875279	2.71634141615421	16.0777402562308	1.15855878855127e-45	8.41386282556115e-43	93.0664709092215
PPOX	1.16203109862826	2.15094421044333	16.0584664809227	1.4044379804887e-45	1.00033796002578e-42	92.8753849081085
LIFR	-1.52287034957424	0.975789826584945	-16.0310495378034	1.84655185591631e-45	1.290426181876e-42	92.6036577803856
SMG5	1.75337461059218	4.43151251050862	16.0104974092959	2.26688168888695e-45	1.55482896283324e-42	92.4000391431067
CDC37	1.05692312641926	5.21752992639174	15.8888246667997	7.62381250076817e-45	5.04233513220449e-42	91.1958585986789
TAZ	1.1869271188728	2.46898304771481	15.8808387541741	8.25488592454213e-45	5.36393798023143e-42	91.1169008774222
LYVE1	-1.9350279351353	1.10353153276799	-15.8775384253325	8.53068077118775e-45	5.44757507591813e-42	91.0842729503428
AADAT	-2.07578217094925	1.69498160793049	-15.8434399606548	1.19785416303535e-44	7.51968177805144e-42	90.7472640921821
MSTO1	1.26178514271265	1.80513869535343	15.8401463179448	1.2377687095205e-44	7.64074624387004e-42	90.714721159266
KAT2A	1.7368710667073	3.61405118537751	15.803366480907	1.78466852604443e-44	1.08353332864125e-41	90.3514309842769
FAM189B	1.61533112986496	2.64996458479083	15.8017392412529	1.81378763366698e-44	1.08353332864125e-41	90.3353628991564
PRCC	1.34340501412504	3.96457653221668	15.7950254888034	1.93903053619346e-44	1.13996528570688e-41	90.2690727041476
IP6K1	1.20540336271496	2.97279506322937	15.7916833921534	2.00455873575616e-44	1.16007572585838e-41	90.2360761629407
PZP	-2.41430930272014	0.746168646021982	-15.7631859830538	2.66112453809086e-44	1.51634970218168e-41	89.9547922183127
HAMP	-4.7569557555679	2.42581074917165	-15.709323331484	4.54446470590788e-44	2.5438129559944e-41	89.4234911390697
PYGO2	1.5520827402965	3.68369566785038	15.7080644451687	4.601637994806e-44	2.5438129559944e-41	89.4110790169628
DAP3	1.19860744200012	4.52055624780792	15.6690045002609	6.78153056502629e-44	3.69374013334476e-41	89.026089995627
NPLOC4	1.26221373888233	3.57377946284965	15.6642426149543	7.10971750339578e-44	3.81637270856192e-41	88.9791719705478
DCTN2	1.14262691131868	4.01317140477744	15.5122845735562	3.20609391219477e-43	1.69639009028386e-40	87.4839140791941
MCRS1	1.20840695711585	3.56600305220047	15.4998834039384	3.62481127700674e-43	1.89092619827853e-40	87.3620575498888
SNAPIN	1.16404148224744	4.11215109645743	15.4238065444526	7.69256208693995e-43	3.95718214689002e-40	86.6150847447308
COA6	1.60814667808936	4.42450978687623	15.4012725033794	9.61131248480418e-43	4.81059178124564e-40	86.3940222550113
UBE2T	2.32701345536179	2.67482743792954	15.3782026662597	1.20713103287665e-42	5.96129589275807e-40	86.167795227893
SEMA3F	1.21528887956932	2.17817123789203	15.3656831092677	1.36599040079816e-42	6.6570463769424e-40	86.0450652106684
HMGXB3	1.10860172910925	2.50077693803147	15.3573579213999	1.48301556996241e-42	7.13349749094386e-40	85.9634681267411
KRTCAP2	1.34317966929486	2.9243436300847	15.3403224953413	1.75459341202674e-42	8.33161933264699e-40	85.7965381223878
NR2C2AP	1.50934327967596	3.07854891228693	15.32492656563	2.0424889583709e-42	9.57591215697992e-40	85.645717757678
MT1H	-4.82931099250606	2.21757201491082	-15.321210186757	2.11877333285365e-42	9.80939083777918e-40	85.6093179784481
PRKRIP1	1.09850779850606	2.54678182847423	15.3122204349975	2.31526889782819e-42	1.05867814120692e-39	85.5212787405309
ILF2	1.47413650690853	5.52768510569707	15.3031658167341	2.53157046428778e-42	1.14346715678403e-39	85.4326188287686
ATP6AP1	1.26050928881097	4.65921593656011	15.2613659425261	3.82271634075033e-42	1.6855448551037e-39	85.0235186225685
DEDD	1.06731200489142	3.60433316211354	15.2303258497373	5.19031894498817e-42	2.26163568334673e-39	84.7199299648228
GPAA1	1.76734325948708	5.72624819841002	15.2176708184183	5.87927567072779e-42	2.53205363130716e-39	84.5962073560045
PLOD3	1.44516539323331	4.29815887338441	15.1954205665919	7.31922217576746e-42	3.11596955110431e-39	84.3787476638787
SLC25A39	1.2724376258762	5.4078332151035	15.1639873613665	9.97252269505112e-42	4.19729881340118e-39	84.0716950813994
AP5Z1	1.23279645310849	2.46667194528648	15.1482500450639	1.16421717116443e-41	4.84497478489754e-39	83.9180352272548
ANAPC7	1.10665013482285	2.50798409912829	15.1298893979012	1.39458369323474e-41	5.73917675889204e-39	83.7388193859253
SNRNP70	1.32572252504625	4.69452078758174	15.1074726300343	1.73836233182094e-41	7.07532571933889e-39	83.5200978707033
SLC26A6	1.59790798307211	1.88540461887873	15.0735462023985	2.426009374761e-41	9.6886383099994e-39	83.1892561461234
SNRPE	1.58447476328615	4.94447211977214	15.0732635253254	2.43275382804132e-41	9.6886383099994e-39	83.1865004681694
PEA15	1.62954799122004	5.08021441252192	15.026990993205	3.8315449552105e-41	1.50971023458603e-38	82.7356179635652
RABIF	1.13207670715403	2.70768887280911	15.0251780738388	3.90031276376569e-41	1.52062930678267e-38	82.7179611058718
PSMC4	1.16847211570525	5.23781483481578	15.0228257108364	3.99138207992202e-41	1.53992509870991e-38	82.6950512997234
DNASE1L3	-2.56766979049017	2.29637125809178	-14.9966879142087	5.15787208898645e-41	1.96945635496784e-38	82.4405654760509
PSMD4	1.52123114545188	6.10268304434374	14.986387852053	5.70602031161736e-41	2.14498527422312e-38	82.3403171130401
NAT9	1.33643228006804	2.69856057253318	14.9858996773209	5.73339656968759e-41	2.14498527422312e-38	82.3355663206733
PIGU	1.38798920587504	3.20379216456027	14.9825536565525	5.92459880010908e-41	2.1943529035844e-38	82.3030049430659
POLR2K	1.34267192931999	4.65166933714533	14.9663468725383	6.9446804454128e-41	2.52173602291372e-38	82.1453214974979
NECAB3	1.55808868497623	3.11003120256363	14.9531424321363	7.90402156461945e-41	2.8422247641784e-38	82.0168871458553
ZNF692	1.49573390295581	2.35577466681874	14.8947814136442	1.39973583804832e-40	4.93746818758417e-38	81.4496430200251
PSMB4	1.27214305018979	6.8692358786136	14.8901677157789	1.46438365426827e-40	5.1167775270555e-38	81.4048285773125
GBA	1.67145466315625	4.16609465013844	14.8825487703811	1.57772879093039e-40	5.46130083724108e-38	81.3308323947116
DDX49	1.23650588449417	3.98418553844488	14.8807073038377	1.6064126022485e-40	5.50910277426668e-38	81.3129495681017
MEA1	1.28867897335142	5.69857884595711	14.8796645545202	1.62288527389438e-40	5.51453438298165e-38	81.3028235338144
CYP26A1	-1.77084772454417	0.667554772103207	-14.86811309065	1.81704036853366e-40	6.11814010634088e-38	81.1906629384995
MANBAL	1.16816826610603	4.14436793171952	14.8420429413542	2.34467246385503e-40	7.82360168614979e-38	80.9376292498224
UBE2Q1	1.23106794140939	4.35718419781081	14.8298809991822	2.64066168569193e-40	8.69024688634515e-38	80.8196336514583
NSUN5	1.17462625446487	2.89282507105787	14.8294686587125	2.65132539056375e-40	8.69024688634515e-38	80.8156336321768
STX10	1.30598150381733	4.22279505205307	14.8011021240898	3.4981246750915e-40	1.13652229575473e-37	80.5405390351114
AKIP1	1.07790900236862	2.71122446066535	14.7983692246716	3.59276262842561e-40	1.15711949766633e-37	80.514044386665
CNDP1	-2.01447665546623	0.852496166161491	-14.7892758795922	3.9264378076528e-40	1.25368451310211e-37	80.4258980478874
PYCR2	1.25135464401187	3.75494632962653	14.7849002860085	4.09784561782768e-40	1.29723082045386e-37	80.3834892366664
QARS1	1.1375947863804	4.85439206771517	14.7672605216576	4.86797879109938e-40	1.52796778359948e-37	80.2125620556474
SSR2	1.59343805720262	5.03504818983405	14.7635821168614	5.04593627583673e-40	1.5705158637348e-37	80.1769267846784
C1orf35	1.26401724026899	2.22762271638832	14.6947542230038	9.87388254707984e-40	3.02238728742763e-37	79.5106575371217
UFC1	1.26303424598441	5.12366843400351	14.6852761655468	1.08293568531736e-39	3.28768622235937e-37	79.4189848723785
NSMCE2	1.44473079178697	2.76348149918634	14.6811052118476	1.12785469858838e-39	3.39621807531027e-37	79.3786489629911
PPIA	1.18163182474166	5.90192977352558	14.6563273837407	1.43573642359703e-39	4.28845206912797e-37	79.1391059788403
MT1XP1	-2.03828443758077	1.10800139694232	-14.6314236172835	1.82967117819097e-39	5.42138888782697e-37	78.898475690988
VPS72	1.31927718819323	3.03694786249607	14.6029493884196	2.41378620524149e-39	7.0953820214075e-37	78.6235071172331
THY1	2.0824583038327	2.71618357955243	14.575442830231	3.15402260293448e-39	9.19832198169192e-37	78.3580472312813
ADGRG7	-1.40085514410161	0.826946185618152	-14.5733572011763	3.21862226058542e-39	9.31338525684084e-37	78.3379258820309
NELFE	1.69116594724018	4.39884066015497	14.5643273712891	3.51388824615933e-39	1.00889451830426e-36	78.2508203269636
EHMT2	1.45126419996742	2.78531632628839	14.5114131136604	5.8749553465282e-39	1.66104271850925e-36	77.7407408708452
CYP1A2	-5.01855177084043	2.57044890810447	-14.5096503014111	5.97635551155684e-39	1.6769110260382e-36	77.7237582838456
NABP2	1.28555435724447	3.52988063083666	14.4979922120113	6.69234802907629e-39	1.84978497239498e-36	77.6114636035019
CETP	-1.94271356313718	1.73601493955678	-14.4965515368681	6.78657228010644e-39	1.86193380822654e-36	77.5975885911736
AKAP8L	1.08657047679189	2.76808737606785	14.4908221352738	7.17457280604076e-39	1.95391049698631e-36	77.5424137332255
CCT6A	1.33632573135037	4.93617714355075	14.4728663789105	8.53979466591122e-39	2.30873660464248e-36	77.3695441350024
LARS1	1.05548038291154	2.97363444100304	14.4694161792025	8.83039964730481e-39	2.37000247925272e-36	77.3363353394943
PLPPR2	1.38103871203635	2.97664426211966	14.4612973756919	9.55375144561463e-39	2.53568739779913e-36	77.2582007249544
ALG3	1.10604682233036	4.36523743741631	14.4609643910618	9.58464916280248e-39	2.53568739779913e-36	77.2549964216372
FASTK	1.17524584760991	4.40339125676445	14.4590645277688	9.76285463575002e-39	2.56451496453127e-36	77.2367145491713
PIGT	1.21632280404714	5.60205624617689	14.4527970490479	1.0374511706749e-38	2.69244749937297e-36	77.1764099369523
ANKZF1	1.04864829661724	2.320024667058	14.4293787888343	1.30179698104765e-38	3.34833031833632e-36	76.9511603001154
PIGC	1.23655885948202	2.62097154682465	14.4165040028773	1.47473985825266e-38	3.74119279931247e-36	76.8273754058055
SLC41A3	1.06446432505155	2.4635684075812	14.4114384508178	1.54890566548784e-38	3.90261007063528e-36	76.7786826658893
TMCO1	1.08089032236797	4.70439198890412	14.3939436811823	1.83485726627285e-38	4.56103647169221e-36	76.6105578240423
BLOC1S3	1.15944870554131	2.52799703337473	14.3797014055754	2.10609966966928e-38	5.16594169306033e-36	76.4737400581038
MT1F	-3.88107742737056	2.58604135109527	-14.3732016030958	2.24284130106176e-38	5.46515500715298e-36	76.4113151377802
SCNM1	1.45583549838075	2.85522084894307	14.370182401907	2.3093369347011e-38	5.59040662663134e-36	76.3823215818379
SNRPC	1.36119287525509	5.77475638575006	14.3225352472683	3.66113832618014e-38	8.69238726442693e-36	75.9250359920947
ELOVL1	1.27010117210886	4.24364335708725	14.3203498881223	3.73929588435354e-38	8.82140388310105e-36	75.904074723726
C8orf33	1.52890609474155	3.74198146497496	14.3127563716782	4.02403949602191e-38	9.43306169959869e-36	75.8312485924234
MT2P1	-2.93348420668797	2.03312988799051	-14.3006120715956	4.52505609035382e-38	1.05231823759583e-35	75.7148052125834
GMNN	2.1259720881145	3.53364531874702	14.2912087060105	4.95534411669949e-38	1.13997537511997e-35	75.6246659464951
KLHL12	1.17837126012023	3.17948983499331	14.2866046277115	5.1806719063537e-38	1.18445509918227e-35	75.5805393247474
TTC13	1.23185296447025	2.01281884406465	14.264246826796	6.42892509815032e-38	1.45191785234934e-35	75.3663259053213
SF3B4	1.51968311134893	4.85964698750583	14.242249728806	7.94931584736299e-38	1.77365518285922e-35	75.1556809484724
CHTOP	1.03727839322744	3.46634367505827	14.2141733017797	1.04214935863595e-37	2.29756713959276e-35	74.8869831450166
POLR2G	1.09509106734117	4.18669382760141	14.2131103604778	1.05288423990185e-37	2.30749860813519e-35	74.8768141598571
EIF2D	1.03277849458726	2.87896253065925	14.2023585406263	1.16786697143252e-37	2.54443864046575e-35	74.7739680927522
TRMT1	1.21528180590712	3.16116888214139	14.1979159939104	1.21895819957029e-37	2.6402206898061e-35	74.7314809949061
GNPAT	1.301615472421	4.31200988927936	14.1732467177757	1.54601002769289e-37	3.32913484916798e-35	74.4956361160881
RCAN1	-1.75210274674516	2.86565763186541	-14.1587833664368	1.77706208493318e-37	3.76107574295743e-35	74.3574291824008
SH3BP5L	1.10698690970266	2.53737809486138	14.1503013462301	1.92826717898688e-37	4.05790680541568e-35	74.2764008165513
B4GALT7	1.0464584686824	2.67418444437368	14.1409486227834	2.10990973734505e-37	4.41507552834948e-35	74.1870743984807
CSRNP1	-1.60235060659536	3.2620307673877	-14.1359810780844	2.21322619733609e-37	4.60525123016483e-35	74.1396385775489
MRGBP	1.14143417977871	2.7480398287221	14.1205032744088	2.5686170048264e-37	5.31488472764023e-35	73.9918763268723
REPIN1	1.2503045831748	4.62832680532499	14.1100441770549	2.84045887187052e-37	5.84471753868557e-35	73.8920585575267
DDX39A	1.64999478243805	3.57751063964854	14.0959647599101	3.2522395155389e-37	6.65505233019502e-35	73.7577310487275
PDZD11	1.14242398097742	4.20977049482323	14.0672371196439	4.28629901699578e-37	8.62804037997226e-35	73.4837966593783
SPTAN1	1.14091455659074	3.83066062502165	14.052541838456	4.93608729579462e-37	9.82918286352908e-35	73.3437456248367
TBC1D16	1.37782954153014	2.02839519704577	14.0408472148033	5.52268314637653e-37	1.08802733178454e-34	73.2323291881513
ARPC5	1.14564502650859	3.74458891752236	14.0325830907894	5.97865425636386e-37	1.1716264356995e-34	73.1536156279166
CPEB3	-1.20849196682473	1.21732442437429	-14.0253738643356	6.40697514197142e-37	1.24895550162283e-34	73.0849632304316
HDGFL2	1.11908934403837	3.59144812026029	14.0168240471455	6.95478109347934e-37	1.341620740314e-34	73.0035609772281
ZNF282	1.07145633498254	2.89686242416268	13.9909146204624	8.91684763167476e-37	1.71120312218637e-34	72.7569879609183
ILF3	1.25154579448038	3.52951052761018	13.9856154578307	9.3815965728368e-37	1.7911112054883e-34	72.7065775010879
STIP1	1.36388172908499	4.40095744264161	13.9814062195115	9.76791044596683e-37	1.85436328076789e-34	72.6665403045602
LMNA	1.39976161326888	5.58284980480031	13.9809254122458	9.81303534290478e-37	1.85436328076789e-34	72.6619672659195
RPN2	1.05564921139804	6.86196887245852	13.9741147919173	1.04750154479136e-36	1.95946273818093e-34	72.5971964151202
CDK5RAP3	1.19383366059923	4.02576019920873	13.9439381740022	1.39866936036909e-36	2.57730924225623e-34	72.3103461174071
LEMD2	1.05496216461459	2.65774227225908	13.93546376997	1.51690501862611e-36	2.78134297425118e-34	72.2298313534992
DIRAS3	-1.31389273136864	0.672727333108415	-13.9183397621565	1.78710587780705e-36	3.26063189666097e-34	72.0671916800109
DHX34	1.1607799563418	2.16873661999585	13.9144406923438	1.85505170491444e-36	3.36801005130495e-34	72.0301694579414
IRAK1	1.67389254917717	4.54994502129397	13.9101689312621	1.93245284666041e-36	3.49142383095649e-34	71.9896128294296
TIMD4	-1.36749675587149	0.571914731071752	-13.9067923693146	1.99590596646689e-36	3.57122537130439e-34	71.9575585536247
CEP131	1.36545279204976	1.95232084921711	13.8988105841118	2.15428525096232e-36	3.83607774640108e-34	71.8817974329513
TSPAN17	1.13583379628857	2.8176937262405	13.8924921447629	2.28849796844466e-36	4.03625655977396e-34	71.8218356752433
HM13	1.10969325234526	4.26526572081777	13.8866256833655	2.42056335882848e-36	4.24894908456347e-34	71.76617212261
MARK4	1.15920292838521	2.71270931874763	13.8858900274761	2.43765189493422e-36	4.25876183417801e-34	71.7591925063801
CNIH4	1.26232904498392	2.77414517152916	13.8716518220677	2.79313859678482e-36	4.81173336501005e-34	71.6241327269532
NAT2	-2.8540572354633	2.11466688821098	-13.8612195527715	3.08600145683203e-36	5.29163527584003e-34	71.5252073967672
NOL7	1.12707701267445	4.41524848294579	13.8454335642133	3.58839520858543e-36	6.09665053832969e-34	71.3755669361345
JMJD4	1.08163627912314	2.37047669087724	13.843002284411	3.672708728038e-36	6.1831720849578e-34	71.3525256507261
ORMDL2	1.0387735090816	3.33329000875179	13.8415559081432	3.72380136363123e-36	6.24082148896712e-34	71.3388190248431
TELO2	1.03312731257753	2.88743529993778	13.8292370525725	4.18870455904372e-36	6.98834411972349e-34	71.2221005247196
RNASEH2A	1.79157996962255	3.01696291221897	13.8231267915251	4.44034056599808e-36	7.37494770777745e-34	71.1642214069323
CDK5	1.11153581464202	2.60779141898852	13.8203281750125	4.56057440451255e-36	7.54082833903285e-34	71.1377148315113
ZNF219	1.22854152333042	2.13378908647546	13.8086872697798	5.09652763424118e-36	8.38956402297889e-34	71.0274815558831
COP1	1.08318854533879	3.43384972471468	13.8030439673913	5.37851178667221e-36	8.81457166171528e-34	70.9740548690812
DYNLL1	1.17661423050832	5.23929183883901	13.7961317975037	5.74518105868937e-36	9.36993400091136e-34	70.9086265463351
FOSB	-2.65651862580241	1.71127406307264	-13.7957166322378	5.76798140344454e-36	9.36993400091136e-34	70.9046971174443
SNRPB	1.61412812655573	6.44625466168642	13.7950861443065	5.80277967810821e-36	9.38529928898567e-34	70.8987298010503
SCRIB	1.58624469263097	3.71460140552932	13.788166103603	6.19875167612743e-36	9.98214628610469e-34	70.8332410646386
PPM1G	1.08880667417382	4.38488806537996	13.7833392307749	6.49079298706896e-36	1.03623271834078e-33	70.7875685642125
GET3	1.11008851334825	4.77577505160453	13.779577630526	6.72786091679324e-36	1.06947001131411e-33	70.7519799530723
USP21	1.18473721587277	2.16795945766089	13.7656497921204	7.68329847763197e-36	1.21612824365185e-33	70.6202398942421
AURKA	1.93629855459256	2.39213049286563	13.7507726930169	8.85371016734812e-36	1.38950727617898e-33	70.4795761543749
NHP2	1.23045773545474	4.61612445107703	13.7456915369703	9.29289489315437e-36	1.45227949811245e-33	70.4315466433415
ACBD6	1.11550388206787	2.15321398494629	13.734305519427	1.03575188219447e-35	1.61185622742516e-33	70.3239448135289
UBAP2L	1.38121072910414	3.67943239920059	13.7323071053824	1.05565452782117e-35	1.63227779833284e-33	70.3050625675947
PPP1R35	1.37532187258968	3.61309775410824	13.7297212257445	1.08197489820572e-35	1.66282930621342e-33	70.280631121457
CUL7	1.3161005130079	2.72964973993641	13.7290841255809	1.08855946830688e-35	1.66603576806406e-33	70.274612051691
BANF1	1.07324717407356	5.75764620219138	13.7213829667676	1.17138512582649e-35	1.78542231647578e-33	70.2018628879217
DAXX	1.11253936736112	3.75185425992541	13.7189750621403	1.19854970832052e-35	1.81933951216292e-33	70.1791197252634
GLI4	1.35800171219514	2.24603779485423	13.7088936570632	1.31927157299166e-35	1.98630815123843e-33	70.0839151184664
HSPA4	1.08506078859634	4.43342396452195	13.7034629583379	1.38925151192621e-35	2.08320232788352e-33	70.0326408206429
ARPC1A	1.08406345336101	5.21360793520121	13.6932931120604	1.53040703485187e-35	2.2856135385824e-33	69.9366422440758
DXO	1.18200234228202	2.84913768059092	13.6897202000593	1.58332099926706e-35	2.35514229601821e-33	69.9029220443785
PFDN6	1.37579828850566	4.04064820550259	13.6620906343156	2.05909385085227e-35	3.0384349819867e-33	69.6422744259713
RAB24	1.11502238704434	2.19535125846751	13.6424036576988	2.48272531864144e-35	3.62028269101738e-33	69.4566768565331
FAM220A	1.0098396099584	2.39893472713771	13.6248989550515	2.93182169616096e-35	4.24605804672696e-33	69.2917384897161
CLN6	1.18340326704418	3.35669436261983	13.6241428492552	2.95294794606738e-35	4.24605804672696e-33	69.2846158977338
TRAF2	1.32562658699542	2.8000506865531	13.6238889834019	2.96007516080273e-35	4.24605804672696e-33	69.2822244900777
SAC3D1	1.42842269152937	2.97863400353943	13.6235651642638	2.96919119310514e-35	4.24605804672696e-33	69.279174149673
MRPS21	1.37746049018655	5.29226501752848	13.6183705256633	3.11931432963248e-35	4.44358323618953e-33	69.2302450318973
CCHCR1	1.40204822630336	2.53939900000084	13.6116048566525	3.32624255164967e-35	4.72020580950193e-33	69.1665288740241
UCK2	1.42036613240712	2.21796120803151	13.6094380059759	3.39536690097934e-35	4.79990836940736e-33	69.1461249792978
LSM4	1.39132157834875	4.78270168769951	13.6045377499157	3.55701694101937e-35	5.00930773617778e-33	69.0999869003427
COMMD4	1.14019724795235	3.42965355756316	13.5969289144264	3.8233555065725e-35	5.35340995986911e-33	69.0283590206521
MT1M	-4.0181165870038	2.36022540956053	-13.5967386247392	3.83026523939012e-35	5.35340995986911e-33	69.0265678737713
CLK2	1.29930872256851	3.00240686244962	13.5953606845901	3.88067343299584e-35	5.40347303049999e-33	69.0135979729758
CLN3	1.25822422425283	2.86554548411018	13.5857249234041	4.25214717377033e-35	5.87653085903379e-33	68.9229152600651
DUSP12	1.14602408158971	2.56669240492201	13.5848762857218	4.28651480436619e-35	5.90200503063624e-33	68.9149298695192
ZC3H3	1.35011923432167	3.10267356701941	13.5831381470746	4.35777186256337e-35	5.97789460168971e-33	68.8985751799457
XRCC1	1.09147458662925	2.88641821511653	13.5681834078091	5.0217528299045e-35	6.86330927357944e-33	68.7578947777297
DTYMK	1.4956168515817	3.21298007434767	13.5582109397689	5.51966171641878e-35	7.51607465634996e-33	68.6641163232878
FEN1	1.71928436210472	3.28304895296993	13.5571102837426	5.57754666517019e-35	7.56707594815287e-33	68.653767682024
RBM3	1.4760185975849	4.78041611292395	13.5468808246586	6.14532926239815e-35	8.3069600445512e-33	68.5576033596495
PDCD5	1.24996571202268	4.22280516350151	13.5258135662136	7.5026494161011e-35	1.01048410572201e-32	68.3596447743594
AATF	1.05322186847519	3.40969814259589	13.5115822441322	8.58484234638877e-35	1.15204851748387e-32	68.2259880392928
RHEB	1.03816266431741	3.86140466176742	13.4843377093982	1.1109461909763e-34	1.48545938705344e-32	67.9702682200679
ARFGAP1	1.07785622632853	3.24331642795597	13.482535950539	1.13004111134945e-34	1.50015995276562e-32	67.9533638685836
SLC39A7	1.31669344415379	5.83931150627598	13.4816588713091	1.13945439971546e-34	1.50725400202362e-32	67.9451353103821
RNPEPL1	1.04677345421904	3.55135331649279	13.4775693710095	1.18438762750345e-34	1.5611156209065e-32	67.9067713212367
SLC39A13	1.02870580393009	2.80174606572406	13.4546572174349	1.47083922842099e-34	1.91820223036115e-32	67.6919149039327
ABHD12	1.20494778692065	4.22966132374008	13.4443682663869	1.62102173888333e-34	2.10664572507932e-32	67.5954781666261
HSP90AB1	1.47224691363147	8.10807087952223	13.4424739031301	1.65029481174379e-34	2.12974283057026e-32	67.5777257686146
DENND4B	1.18808611217035	2.37219570474873	13.4231069091312	1.981532510133e-34	2.54833337188562e-32	67.3962911479526
SAMD1	1.31170451881672	3.70151030881737	13.4154630536411	2.1298184249431e-34	2.72955760633365e-32	67.3247101978127
B4GALT3	1.1352969290021	3.18906580595446	13.412096449724	2.19858947851095e-34	2.80797783120995e-32	67.2931887360722
CPSF4	1.04930659709045	2.47749830871449	13.4103252600788	2.23565449436408e-34	2.84550416365143e-32	67.276606374468
RRP36	1.02530271866526	3.83895013920023	13.402478600627	2.40749604227259e-34	3.05372734293467e-32	67.2031542653997
RFXANK	1.35851535942295	3.39245317036625	13.3972157502263	2.53006790271231e-34	3.1873692170292e-32	67.1538986117821
ABCF2	1.05259506587377	2.99637383673554	13.3913414823653	2.67424007704719e-34	3.35757640588725e-32	67.09892971808
MRPS23	1.02934193841078	2.55304210900649	13.37154247686	3.22322820208811e-34	4.00610490432682e-32	66.9137298404786
TMEM106C	1.72233805078829	3.89714648362024	13.3619142024629	3.52946224888791e-34	4.35747409247701e-32	66.8237065154435
AP1S1	1.08649941745589	4.85949358067336	13.3326441441503	4.65017869681151e-34	5.72203716187723e-32	66.5501941700588
CRTC2	1.04248479637829	3.70382975053925	13.3314660809893	4.70205420408096e-34	5.75686342108628e-32	66.5391908676032
KIAA0100	1.24607206654189	2.87787841095081	13.3312965329479	4.70956751603527e-34	5.75686342108628e-32	66.5376072933555
WDR46	1.14018060449181	3.84740329801196	13.321603282708	5.1596170424651e-34	6.28624657956652e-32	66.4470860610645
NAXE	1.25849652179734	5.77700474580447	13.3126968340157	5.61082323246004e-34	6.81356297979852e-32	66.3639358110874
SPSB2	1.29375999561567	2.05722016743257	13.3010508966785	6.26065935013175e-34	7.55316941401237e-32	66.2552436393238
CKS1B	1.42817642074496	3.20529965441655	13.2956900688493	6.58449759843867e-34	7.91807214451206e-32	66.2052236496075
CCDC137	1.24201630020046	2.91762503021339	13.2868492620762	7.15542792609076e-34	8.5491206298887e-32	66.122751016526
AARS2	1.01920817510639	2.35893674792629	13.2852140063572	7.26631577882358e-34	8.65369144103112e-32	66.1074987503437
CCNB1	2.25714910338804	2.61381585099648	13.2813567194743	7.53471404829076e-34	8.94457496540362e-32	66.0715242901087
ARL16	1.32131531548672	2.87657040840906	13.2799635373874	7.63406491471075e-34	9.03356218246188e-32	66.0585320075259
MAVS	1.14443874036642	2.63776268818423	13.2691152693169	8.45369840998372e-34	9.93993910187229e-32	65.9573841191811
GRK6	1.07935269074109	2.67978157722437	13.2353225559646	1.16123979766402e-33	1.35678232258296e-31	65.6425205218178
FTSJ3	1.00782150279714	3.31298248962806	13.2348346484059	1.16657202851223e-33	1.35872625132189e-31	65.6379768388735
CACYBP	1.35177573067509	3.43326857405822	13.2315691485354	1.20289369209131e-33	1.39663876387705e-31	65.6075683380637
HDAC11	1.40945178148345	2.12214773604196	13.225814096553	1.26967143996774e-33	1.4604376022834e-31	65.5539844602587
MXD3	1.20467404928892	1.32711213694512	13.2242027498546	1.28902188368176e-33	1.47810503182059e-31	65.5389833129037
