Abundance	risk	cell
7.83825926752075e-21	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
1.91708129193197e-19	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
1.32037117402746e-19	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
0.0158488812059801	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
6.75876196845903e-20	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
0.000780717014623223	Low	CD4+ memory T-cells
9.90696919015097e-19	Low	CD4+ memory T-cells
2.27083803424291e-20	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
3.83286625857232e-21	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
1.53471024140979e-18	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
7.36628569916827e-23	Low	CD4+ memory T-cells
8.02569547403268e-20	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
0.00644590174984944	Low	CD4+ memory T-cells
0.00114649814277042	Low	CD4+ memory T-cells
0.00506340238092025	Low	CD4+ memory T-cells
0.0169079110713935	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
0.0199648416289725	Low	CD4+ memory T-cells
0.0186165236834292	Low	CD4+ memory T-cells
0.0211600984023436	Low	CD4+ memory T-cells
1.92027049196696e-20	Low	CD4+ memory T-cells
0.00313833182902728	Low	CD4+ memory T-cells
0.00192255972907863	Low	CD4+ memory T-cells
0.00228883018729275	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
2.72799440350035e-19	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
0.0116288419834748	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
1.23674068717155e-19	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
2.87692902665289e-19	Low	CD4+ memory T-cells
8.22545301612229e-19	Low	CD4+ memory T-cells
0.0146273425399669	Low	CD4+ memory T-cells
1.31829056301464e-20	Low	CD4+ memory T-cells
3.40726647522412e-20	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
4.74572583128951e-19	Low	CD4+ memory T-cells
0.00337463348993927	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
1.29856019181235e-19	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
0.00151124159222328	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
0.00125810602576522	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
3.66105042828493e-19	Low	CD4+ memory T-cells
0.0128607488720122	Low	CD4+ memory T-cells
1.06075689819068e-18	Low	CD4+ memory T-cells
0.0321713432495818	Low	CD4+ memory T-cells
0.000853915690294026	Low	CD4+ memory T-cells
0.000780952650619517	Low	CD4+ memory T-cells
2.53459146469183e-20	Low	CD4+ memory T-cells
4.90634573081093e-20	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
1.71380526478682e-18	Low	CD4+ memory T-cells
1.04768270175674e-18	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
0.00283733184949425	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
0.000157264480373148	Low	CD4+ memory T-cells
1.76968801763232e-20	Low	CD4+ memory T-cells
4.15307203161311e-19	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
0.000535329354709183	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
5.67242463874801e-18	Low	CD4+ memory T-cells
0.0035769741088335	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
0.00121385174104026	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
0.00186408999449706	Low	CD4+ memory T-cells
2.76608817672964e-20	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
0	Low	CD4+ memory T-cells
1.46139844402333e-19	Low	CD4+ memory T-cells
5.66371057098003e-19	Low	CD4+ memory T-cells
1.2569548440678e-18	Low	CD4+ memory T-cells
5.64754333097681e-19	Low	CD4+ memory T-cells
1.6345332995642e-19	Low	CD4+ memory T-cells
0.0145306542188654	Low	CD4+ memory T-cells
2.87575350197522e-18	Low	CD4+ memory T-cells
0.00335158109975218	High	CD4+ memory T-cells
3.75975001285937e-21	High	CD4+ memory T-cells
0.0207614283308064	High	CD4+ memory T-cells
0.0122215367926885	High	CD4+ memory T-cells
3.63749673650145e-20	High	CD4+ memory T-cells
2.62137247564155e-20	High	CD4+ memory T-cells
3.29013894956231e-19	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
2.50348695542608e-19	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0.0139009605949579	High	CD4+ memory T-cells
0.000398736746001615	High	CD4+ memory T-cells
0.00367164484494535	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0.00900094463368801	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0.00837786230682372	High	CD4+ memory T-cells
1.67874347768504e-20	High	CD4+ memory T-cells
0.00803250118397419	High	CD4+ memory T-cells
0.00867820499685908	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0.0113299491368058	High	CD4+ memory T-cells
0.000214471841434452	High	CD4+ memory T-cells
0.0108480465329852	High	CD4+ memory T-cells
7.90322177024259e-23	High	CD4+ memory T-cells
0.00527296390011546	High	CD4+ memory T-cells
0.00595329261657996	High	CD4+ memory T-cells
0.0325467805341399	High	CD4+ memory T-cells
0.0219007109082201	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0.00393155286460082	High	CD4+ memory T-cells
6.79713667989724e-19	High	CD4+ memory T-cells
0.00105432783467308	High	CD4+ memory T-cells
0.00264576279219039	High	CD4+ memory T-cells
0.00635499532083372	High	CD4+ memory T-cells
0.020253714924487	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
1.21474607030064e-19	High	CD4+ memory T-cells
0.000455192409374062	High	CD4+ memory T-cells
0.00653283694348381	High	CD4+ memory T-cells
8.44922150329573e-22	High	CD4+ memory T-cells
0.000377096827179996	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
9.11001700025841e-20	High	CD4+ memory T-cells
2.51620376598189e-21	High	CD4+ memory T-cells
3.87391933131511e-19	High	CD4+ memory T-cells
0.00153406444914627	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0.00961876794837726	High	CD4+ memory T-cells
0.0029127862342422	High	CD4+ memory T-cells
0.00729891290935966	High	CD4+ memory T-cells
0.00366343642303006	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0.0028172268796884	High	CD4+ memory T-cells
0.0122113901307497	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
2.33378533000173e-19	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0.0110201207243505	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0.012377273941722	High	CD4+ memory T-cells
1.22175386504119e-20	High	CD4+ memory T-cells
0.00587166707458693	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0.00226927497252237	High	CD4+ memory T-cells
0.0215559771951733	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0.00612053523676002	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0.000156754013089731	High	CD4+ memory T-cells
0.00369993079917695	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
9.11922200211911e-20	High	CD4+ memory T-cells
0.00823077086270604	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
1.04134144848318e-19	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0.000955664030883783	High	CD4+ memory T-cells
0.00802871314190599	High	CD4+ memory T-cells
0.0459598471584247	High	CD4+ memory T-cells
0.00222351731931232	High	CD4+ memory T-cells
0.00438650730359582	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0.00535603568658464	High	CD4+ memory T-cells
9.08462780671524e-21	High	CD4+ memory T-cells
0.0122902843734759	High	CD4+ memory T-cells
0.0112068852551014	High	CD4+ memory T-cells
0.00201647208163222	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
6.45130480969946e-21	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0.0124939882628802	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
1.00650349203858e-18	High	CD4+ memory T-cells
0.00851237652913124	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
7.2791051426534e-21	High	CD4+ memory T-cells
0.000464698582679141	High	CD4+ memory T-cells
3.619779973798e-21	High	CD4+ memory T-cells
0.235440844323043	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0.00105617244461035	High	CD4+ memory T-cells
3.05328180153442e-22	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0.0012268425331084	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0.00102924209069023	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0.00936662427561079	High	CD4+ memory T-cells
0.00117373155276228	High	CD4+ memory T-cells
0.00153535042049383	High	CD4+ memory T-cells
7.90369396610085e-20	High	CD4+ memory T-cells
0.00508509923276012	High	CD4+ memory T-cells
0.000561365774941225	High	CD4+ memory T-cells
3.70249591892087e-19	High	CD4+ memory T-cells
0.0291162817507356	High	CD4+ memory T-cells
1.29892963730228e-19	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
2.57288385947182e-20	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0.00678130664611325	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0.00375382447419899	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0.00157580792177501	High	CD4+ memory T-cells
0.0502272795126098	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0.0115579349046317	High	CD4+ memory T-cells
0.0710256984823763	High	CD4+ memory T-cells
0.00834936527862561	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
1.47345212725124e-19	High	CD4+ memory T-cells
0.00290772499393364	High	CD4+ memory T-cells
1.092483655398e-19	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
2.39250337667076e-21	High	CD4+ memory T-cells
0.00590836666054136	High	CD4+ memory T-cells
0.00555965721807661	High	CD4+ memory T-cells
0.00795107950084234	High	CD4+ memory T-cells
9.43855927377083e-19	High	CD4+ memory T-cells
0.0179216179803048	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
4.62743783082401e-19	High	CD4+ memory T-cells
2.86615981395474e-23	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
3.1367929410762e-19	High	CD4+ memory T-cells
2.24179083540315e-21	High	CD4+ memory T-cells
0.00163667162867572	High	CD4+ memory T-cells
0.00760501706259625	High	CD4+ memory T-cells
0.00771395006003934	High	CD4+ memory T-cells
0.00283191168000149	High	CD4+ memory T-cells
0.00282347077719964	High	CD4+ memory T-cells
0.00100952385596209	High	CD4+ memory T-cells
0.00623112745190471	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0.00131016202520157	High	CD4+ memory T-cells
0	High	CD4+ memory T-cells
0.0349417739906917	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0.00614249888174145	Low	CD4+ naive T-cells
3.93036183668426e-18	Low	CD4+ naive T-cells
0.0120404048107621	Low	CD4+ naive T-cells
0.0516447814332535	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0.00304876297304289	Low	CD4+ naive T-cells
0.0304323463500885	Low	CD4+ naive T-cells
1.83113117231963e-20	Low	CD4+ naive T-cells
3.06723421271914e-18	Low	CD4+ naive T-cells
0.00564238393032822	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0.00150858340365848	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
1.52724655769803e-19	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
9.25163747957636e-20	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
2.56394138709208e-21	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
3.24478962346191e-19	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
1.09086377884729e-18	Low	CD4+ naive T-cells
2.77931310890224e-19	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0.0108843183422861	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0.00307917917958979	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
2.02294852999107e-18	Low	CD4+ naive T-cells
7.9318883749312e-19	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
4.23627244173162e-19	Low	CD4+ naive T-cells
4.01456483921085e-19	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0.0858398541663458	Low	CD4+ naive T-cells
9.64818069740016e-19	Low	CD4+ naive T-cells
0.0145533304953597	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0.0107580965670706	Low	CD4+ naive T-cells
6.26451514513952e-19	Low	CD4+ naive T-cells
0.0035283481044106	Low	CD4+ naive T-cells
9.00144657767402e-19	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0.0735225556275174	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
2.94909408086263e-20	Low	CD4+ naive T-cells
3.49036027368534e-18	Low	CD4+ naive T-cells
9.9186410409546e-19	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
2.26693114695821e-21	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0.000995028086101788	Low	CD4+ naive T-cells
4.13596146473746e-19	Low	CD4+ naive T-cells
6.95006898814788e-18	Low	CD4+ naive T-cells
0.0110469378770763	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0.0175467542906191	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0.0657928202104009	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0.000466585802404927	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
3.30134953811657e-18	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0.00924375690864244	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0.00246904855369031	Low	CD4+ naive T-cells
4.3617829681551e-19	Low	CD4+ naive T-cells
0.0380416771591087	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0.00778961238833688	Low	CD4+ naive T-cells
1.68514131978274e-19	Low	CD4+ naive T-cells
0.0301911121129109	Low	CD4+ naive T-cells
0.00438053066253449	Low	CD4+ naive T-cells
0.0101435588291918	Low	CD4+ naive T-cells
2.69096931395615e-18	Low	CD4+ naive T-cells
8.59164067101614e-19	Low	CD4+ naive T-cells
0.0291589039860809	Low	CD4+ naive T-cells
0.00481495001333658	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
1.35664656688544e-18	Low	CD4+ naive T-cells
2.15344646812643e-19	Low	CD4+ naive T-cells
2.15018658184449e-18	Low	CD4+ naive T-cells
0.00607287231672416	Low	CD4+ naive T-cells
4.8701880494239e-19	Low	CD4+ naive T-cells
0.00914351267605381	Low	CD4+ naive T-cells
0.000230562560486041	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0.0242178622607576	Low	CD4+ naive T-cells
0.0441998529007768	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0.0769197181553176	Low	CD4+ naive T-cells
0.0132137942198047	Low	CD4+ naive T-cells
4.15615069667334e-19	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0.0111351017522323	Low	CD4+ naive T-cells
0.000177344221955261	Low	CD4+ naive T-cells
7.30464147531802e-19	Low	CD4+ naive T-cells
2.41395159053508e-18	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
2.25844450554353e-19	Low	CD4+ naive T-cells
0.00189626768357163	Low	CD4+ naive T-cells
0.00187057472531482	Low	CD4+ naive T-cells
6.04846631788265e-18	Low	CD4+ naive T-cells
0.0109293282343683	Low	CD4+ naive T-cells
1.00139983315417e-18	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
4.69719421353682e-18	Low	CD4+ naive T-cells
0.0160531371616674	Low	CD4+ naive T-cells
1.88491168843651e-18	Low	CD4+ naive T-cells
1.84151999176178e-18	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
2.99937106940216e-18	Low	CD4+ naive T-cells
0.00724904883461765	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0.00240174628111033	Low	CD4+ naive T-cells
0.00202585317544767	Low	CD4+ naive T-cells
1.84230281824173e-18	Low	CD4+ naive T-cells
0.0089434944507859	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
8.63253640486308e-20	Low	CD4+ naive T-cells
1.3681514573049e-18	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
3.20642169240035e-18	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
1.66827528239067e-18	Low	CD4+ naive T-cells
2.27416451117258e-19	Low	CD4+ naive T-cells
2.82081557971543e-18	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0.00485936233227328	Low	CD4+ naive T-cells
8.08546299623469e-19	Low	CD4+ naive T-cells
1.83346244841834e-19	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
2.14462860166642e-18	Low	CD4+ naive T-cells
3.80881461404896e-18	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
1.87318081769074e-18	Low	CD4+ naive T-cells
0.00428192625436563	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
9.23287787607745e-19	Low	CD4+ naive T-cells
3.81064617162814e-19	Low	CD4+ naive T-cells
1.24901254319503e-19	Low	CD4+ naive T-cells
2.97802988665434e-19	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0.0318969150091756	Low	CD4+ naive T-cells
0.00494211382012691	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
2.87462560362038e-18	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
1.41607913700434e-20	Low	CD4+ naive T-cells
7.13643050788275e-18	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
5.08914466448994e-19	Low	CD4+ naive T-cells
0	Low	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0.00547498086584224	High	CD4+ naive T-cells
0.00594305535901311	High	CD4+ naive T-cells
0.0224705528899354	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
1.11818717155151e-18	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
1.51588225017625e-18	High	CD4+ naive T-cells
5.87184517945061e-19	High	CD4+ naive T-cells
0.0367029017998308	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
3.34867411368208e-18	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
5.55685781141133e-18	High	CD4+ naive T-cells
1.81323854675856e-20	High	CD4+ naive T-cells
0.00223671317687607	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0.0436537144737613	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0.0133558270068498	High	CD4+ naive T-cells
0.0268301581368067	High	CD4+ naive T-cells
0.0262605956374307	High	CD4+ naive T-cells
6.8238360715368e-19	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
1.80140165899964e-20	High	CD4+ naive T-cells
0.0139506708158555	High	CD4+ naive T-cells
0.0912766449644881	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
6.65623958801714e-18	High	CD4+ naive T-cells
0.0135921686381762	High	CD4+ naive T-cells
2.45706850127451e-19	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0.0421884749694048	High	CD4+ naive T-cells
0.000428666339854361	High	CD4+ naive T-cells
7.69940569307588e-19	High	CD4+ naive T-cells
0.041811720228136	High	CD4+ naive T-cells
1.29164087549488e-18	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
7.18817305889942e-18	High	CD4+ naive T-cells
0.00120572513365557	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0.0152021165066107	High	CD4+ naive T-cells
2.02379112624491e-18	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0.000387787961900935	High	CD4+ naive T-cells
1.62066788091436e-18	High	CD4+ naive T-cells
0.00291743305436577	High	CD4+ naive T-cells
2.10270834998901e-19	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0.00627591912235246	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0.00521179811056196	High	CD4+ naive T-cells
1.70878349119911e-18	High	CD4+ naive T-cells
1.97401405615466e-18	High	CD4+ naive T-cells
0.00310500014627748	High	CD4+ naive T-cells
6.42064946933677e-19	High	CD4+ naive T-cells
0.00330576187119205	High	CD4+ naive T-cells
0.00685824244455712	High	CD4+ naive T-cells
0.00866867615588418	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0.00757371159499533	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0.0353590230292842	High	CD4+ naive T-cells
6.58520605555256e-19	High	CD4+ naive T-cells
1.50626993428662e-19	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0.0162121447963178	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
3.24251667502613e-18	High	CD4+ naive T-cells
0.0291701366814097	High	CD4+ naive T-cells
1.86054720240466e-18	High	CD4+ naive T-cells
0.0244235040644924	High	CD4+ naive T-cells
0.00069408637267959	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
6.00378199680437e-18	High	CD4+ naive T-cells
0.00506691547095549	High	CD4+ naive T-cells
2.59419885895024e-18	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0.0115995807029275	High	CD4+ naive T-cells
8.31668831940393e-19	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0.00357755535709694	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0.0312076458746252	High	CD4+ naive T-cells
1.80003800361115e-18	High	CD4+ naive T-cells
0.0119157755166169	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
1.78680393867464e-18	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0.0330168454388198	High	CD4+ naive T-cells
0.0363348184940121	High	CD4+ naive T-cells
1.1904136687873e-19	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
1.73878746423992e-18	High	CD4+ naive T-cells
2.39584241755332e-20	High	CD4+ naive T-cells
6.64547310209557e-19	High	CD4+ naive T-cells
3.5109329698572e-18	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0.0240508748384302	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
1.30715204238688e-18	High	CD4+ naive T-cells
0.294629067120162	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
7.47551916770462e-19	High	CD4+ naive T-cells
4.90932921498498e-19	High	CD4+ naive T-cells
7.68631201803742e-18	High	CD4+ naive T-cells
0.00137378627566744	High	CD4+ naive T-cells
0.0190005038123127	High	CD4+ naive T-cells
0.000637851220734409	High	CD4+ naive T-cells
0.00708151259471986	High	CD4+ naive T-cells
0.0202144177857669	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
3.94146070615732e-19	High	CD4+ naive T-cells
6.65877926122153e-19	High	CD4+ naive T-cells
0.00476480303119559	High	CD4+ naive T-cells
0.019440808807511	High	CD4+ naive T-cells
0.00966284771840961	High	CD4+ naive T-cells
2.24054867668677e-18	High	CD4+ naive T-cells
1.15872317763155e-19	High	CD4+ naive T-cells
2.58604075909898e-20	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0.00241890589565525	High	CD4+ naive T-cells
1.1006471486272e-18	High	CD4+ naive T-cells
7.13029543919258e-19	High	CD4+ naive T-cells
0.00222711223122819	High	CD4+ naive T-cells
0.0311904941846604	High	CD4+ naive T-cells
5.34142321433825e-19	High	CD4+ naive T-cells
0.00260142989653792	High	CD4+ naive T-cells
1.77884867949018e-19	High	CD4+ naive T-cells
0.0327492974790848	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
2.28718839158869e-18	High	CD4+ naive T-cells
0.0124851133061518	High	CD4+ naive T-cells
0.0704973052343792	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0.0239639113096782	High	CD4+ naive T-cells
0.00728729858358987	High	CD4+ naive T-cells
7.72826629682421e-19	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
6.39249033927585e-19	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
3.3811571505783e-18	High	CD4+ naive T-cells
0.0375968510883466	High	CD4+ naive T-cells
1.39913878488267e-18	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0.000721473644101828	High	CD4+ naive T-cells
1.65713930878815e-19	High	CD4+ naive T-cells
0.0312315845161531	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
5.2422766531954e-18	High	CD4+ naive T-cells
7.50910270084286e-18	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
7.9884643601234e-19	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
1.8475941504497e-19	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0.00808122735173708	High	CD4+ naive T-cells
1.08869061316692e-18	High	CD4+ naive T-cells
0.00586980657317297	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
0	High	CD4+ naive T-cells
