id	TCGA-2Y-A9GS-01A-12R-A38B-07	TCGA-2Y-A9GT-01A-11R-A38B-07	TCGA-2Y-A9GU-01A-11R-A38B-07	TCGA-2Y-A9GV-01A-11R-A38B-07	TCGA-2Y-A9GW-01A-11R-A38B-07	TCGA-2Y-A9GX-01A-11R-A38B-07	TCGA-2Y-A9GY-01A-11R-A38B-07	TCGA-2Y-A9GZ-01A-11R-A39D-07	TCGA-2Y-A9H0-01A-11R-A38B-07	TCGA-2Y-A9H1-01A-11R-A38B-07	TCGA-2Y-A9H2-01A-12R-A38B-07	TCGA-2Y-A9H3-01A-11R-A38B-07	TCGA-2Y-A9H4-01A-11R-A38B-07	TCGA-2Y-A9H5-01A-11R-A38B-07	TCGA-2Y-A9H6-01A-11R-A39D-07	TCGA-2Y-A9H7-01A-11R-A39D-07	TCGA-2Y-A9H8-01A-11R-A39D-07	TCGA-2Y-A9H9-01A-21R-A39D-07	TCGA-2Y-A9HA-01A-11R-A39D-07	TCGA-2Y-A9HB-01A-11R-A39D-07	TCGA-3K-AAZ8-01A-12R-A39D-07	TCGA-4R-AA8I-01A-11R-A38B-07	TCGA-5C-A9VG-01A-11R-A37K-07	TCGA-5C-A9VH-01A-11R-A37K-07	TCGA-5C-AAPD-01A-21R-A39D-07	TCGA-5R-AA1C-01A-11R-A41C-07	TCGA-5R-AA1D-01A-11R-A38B-07	TCGA-5R-AAAM-01A-12R-A41C-07	TCGA-BC-A10Q-01A-11R-A131-07	TCGA-BC-A10R-01A-11R-A131-07	TCGA-BC-A10S-01A-22R-A131-07	TCGA-BC-A10T-01A-11R-A131-07	TCGA-BC-A10U-01A-11R-A131-07	TCGA-BC-A10W-01A-11R-A131-07	TCGA-BC-A10X-01A-11R-A131-07	TCGA-BC-A10Y-01A-11R-A131-07	TCGA-BC-A10Z-01A-11R-A131-07	TCGA-BC-A110-01A-11R-A131-07	TCGA-BC-A112-01A-11R-A131-07	TCGA-BC-A216-01A-11R-A155-07	TCGA-BC-A217-01A-11R-A155-07	TCGA-BC-A3KF-01A-11R-A213-07	TCGA-BC-A3KG-01A-11R-A213-07	TCGA-BC-A5W4-01A-11R-A28V-07	TCGA-BC-A69H-01A-11R-A311-07	TCGA-BC-A69I-01A-11R-A311-07	TCGA-BC-A8YO-01A-11R-A37K-07	TCGA-BD-A2L6-01A-11R-A213-07	TCGA-BD-A3EP-01A-11R-A22L-07	TCGA-BD-A3ER-01A-11R-A213-07	TCGA-BW-A5NO-01A-11R-A27V-07	TCGA-CC-5258-01A-01R-A131-07	TCGA-CC-5259-01A-31R-A213-07	TCGA-CC-5260-01A-01R-A131-07	TCGA-CC-5261-01A-01R-A131-07	TCGA-CC-5262-01A-01R-A131-07	TCGA-CC-5263-01A-01R-A131-07	TCGA-CC-5264-01A-01R-A131-07	TCGA-CC-A123-01A-11R-A131-07	TCGA-CC-A1HT-01A-11R-A131-07	TCGA-CC-A3M9-01A-11R-A213-07	TCGA-CC-A3MA-01A-11R-A213-07	TCGA-CC-A3MB-01A-11R-A213-07	TCGA-CC-A3MC-01A-11R-A22L-07	TCGA-CC-A5UC-01A-11R-A28V-07	TCGA-CC-A5UD-01A-11R-A28V-07	TCGA-CC-A5UE-01A-11R-A28V-07	TCGA-CC-A7IE-01A-21R-A38B-07	TCGA-CC-A7IF-01A-11R-A33J-07	TCGA-CC-A7IG-01A-11R-A33J-07	TCGA-CC-A7IH-01A-11R-A33J-07	TCGA-CC-A7II-01A-11R-A33J-07	TCGA-CC-A7IJ-01A-11R-A33R-07	TCGA-CC-A7IK-01A-12R-A33R-07	TCGA-CC-A7IL-01A-11R-A33R-07	TCGA-CC-A8HS-01A-11R-A36F-07	TCGA-CC-A8HT-01A-11R-A36F-07	TCGA-CC-A8HU-01A-11R-A36F-07	TCGA-CC-A8HV-01A-11R-A36F-07	TCGA-CC-A9FS-01A-11R-A37K-07	TCGA-CC-A9FW-01A-11R-A37K-07	TCGA-DD-A113-01A-11R-A131-07	TCGA-DD-A114-01A-11R-A131-07	TCGA-DD-A115-01A-11R-A131-07	TCGA-DD-A116-01A-11R-A131-07	TCGA-DD-A118-01A-11R-A131-07	TCGA-DD-A119-01A-11R-A131-07	TCGA-DD-A11A-01A-11R-A131-07	TCGA-DD-A11B-01A-11R-A131-07	TCGA-DD-A11C-01A-11R-A131-07	TCGA-DD-A11D-01A-11R-A131-07	TCGA-DD-A1EA-01A-11R-A131-07	TCGA-DD-A1EB-01A-11R-A131-07	TCGA-DD-A1EC-01A-21R-A131-07	TCGA-DD-A1ED-01A-11R-A155-07	TCGA-DD-A1EE-01A-11R-A131-07	TCGA-DD-A1EF-01A-11R-A131-07	TCGA-DD-A1EG-01A-11R-A213-07	TCGA-DD-A1EH-01A-11R-A131-07	TCGA-DD-A1EI-01A-11R-A131-07	TCGA-DD-A1EJ-01A-11R-A155-07	TCGA-DD-A1EK-01A-11R-A213-07	TCGA-DD-A1EL-01A-11R-A155-07	TCGA-DD-A39V-01A-11R-A213-07	TCGA-DD-A39W-01A-11R-A213-07	TCGA-DD-A39X-01A-11R-A213-07	TCGA-DD-A39Y-01A-11R-A213-07	TCGA-DD-A39Z-01A-11R-A213-07	TCGA-DD-A3A1-01A-11R-A213-07	TCGA-DD-A3A2-01A-11R-A213-07	TCGA-DD-A3A3-01A-11R-A22L-07	TCGA-DD-A3A4-01A-11R-A22L-07	TCGA-DD-A3A5-01A-11R-A22L-07	TCGA-DD-A3A6-01A-11R-A22L-07	TCGA-DD-A3A7-01A-11R-A22L-07	TCGA-DD-A3A8-01A-11R-A22L-07	TCGA-DD-A3A9-01A-11R-A266-07	TCGA-DD-A4NA-01A-11R-A266-07	TCGA-DD-A4NB-01A-12R-A266-07	TCGA-DD-A4ND-01A-11R-A266-07	TCGA-DD-A4NE-01A-11R-A27V-07	TCGA-DD-A4NF-01A-11R-A27V-07	TCGA-DD-A4NG-01A-11R-A27V-07	TCGA-DD-A4NH-01A-11R-A27V-07	TCGA-DD-A4NI-01A-11R-A27V-07	TCGA-DD-A4NJ-01A-11R-A27V-07	TCGA-DD-A4NK-01A-11R-A28V-07	TCGA-DD-A4NL-01A-11R-A28V-07	TCGA-DD-A4NN-01A-11R-A28V-07	TCGA-DD-A4NO-01A-11R-A28V-07	TCGA-DD-A4NP-01A-11R-A28V-07	TCGA-DD-A4NQ-01A-21R-A28V-07	TCGA-DD-A4NR-01A-11R-A311-07	TCGA-DD-A4NS-01A-11R-A311-07	TCGA-DD-A4NV-01A-11R-A311-07	TCGA-DD-A73A-01A-12R-A32O-07	TCGA-DD-A73B-01A-12R-A32O-07	TCGA-DD-A73C-01A-12R-A33J-07	TCGA-DD-A73D-01A-12R-A32O-07	TCGA-DD-A73E-01A-12R-A32O-07	TCGA-DD-A73F-01A-11R-A32O-07	TCGA-DD-A73G-01A-22R-A32O-07	TCGA-DD-AA3A-01A-11R-A37K-07	TCGA-DD-AAC8-01A-11R-A41C-07	TCGA-DD-AAC9-01A-11R-A41C-07	TCGA-DD-AACA-01A-11R-A41C-07	TCGA-DD-AACB-01A-11R-A41C-07	TCGA-DD-AACC-01A-11R-A41C-07	TCGA-DD-AACD-01A-11R-A41C-07	TCGA-DD-AACE-01A-11R-A41C-07	TCGA-DD-AACF-01A-11R-A41C-07	TCGA-DD-AACG-01A-11R-A41C-07	TCGA-DD-AACH-01A-11R-A41C-07	TCGA-DD-AACI-01A-11R-A41C-07	TCGA-DD-AACJ-01A-11R-A41C-07	TCGA-DD-AACK-01A-11R-A41C-07	TCGA-DD-AACL-01A-11R-A41C-07	TCGA-DD-AACN-01A-11R-A41C-07	TCGA-DD-AACO-01A-11R-A41C-07	TCGA-DD-AACP-01A-11R-A41C-07	TCGA-DD-AACQ-01A-11R-A41C-07	TCGA-DD-AACS-01A-11R-A41C-07	TCGA-DD-AACT-01A-11R-A41C-07	TCGA-DD-AACU-01A-11R-A41C-07	TCGA-DD-AACV-01A-11R-A41C-07	TCGA-DD-AACW-01A-11R-A41C-07	TCGA-DD-AACX-01A-11R-A41C-07	TCGA-DD-AACY-01A-11R-A41C-07	TCGA-DD-AACZ-01A-11R-A41C-07	TCGA-DD-AAD0-01A-11R-A41C-07	TCGA-DD-AAD1-01A-11R-A41C-07	TCGA-DD-AAD2-01A-11R-A41C-07	TCGA-DD-AAD3-01A-11R-A41C-07	TCGA-DD-AAD5-01A-11R-A41C-07	TCGA-DD-AAD6-01A-11R-A41C-07	TCGA-DD-AAD8-01A-11R-A41C-07	TCGA-DD-AADA-01A-11R-A41C-07	TCGA-DD-AADB-01A-11R-A41C-07	TCGA-DD-AADC-01A-11R-A41C-07	TCGA-DD-AADD-01A-11R-A41C-07	TCGA-DD-AADF-01A-11R-A41C-07	TCGA-DD-AADG-01A-11R-A41C-07	TCGA-DD-AADI-01A-11R-A41C-07	TCGA-DD-AADJ-01A-11R-A41C-07	TCGA-DD-AADK-01A-11R-A41C-07	TCGA-DD-AADL-01A-11R-A41C-07	TCGA-DD-AADM-01A-11R-A41C-07	TCGA-DD-AADN-01A-11R-A41C-07	TCGA-DD-AADO-01A-11R-A41C-07	TCGA-DD-AADP-01A-11R-A39D-07	TCGA-DD-AADQ-01A-11R-A41C-07	TCGA-DD-AADR-01A-11R-A41C-07	TCGA-DD-AADS-01A-11R-A41C-07	TCGA-DD-AADU-01A-11R-A41C-07	TCGA-DD-AADV-01A-11R-A39D-07	TCGA-DD-AADW-01A-11R-A39D-07	TCGA-DD-AADY-01A-11R-A41C-07	TCGA-DD-AAE0-01A-11R-A41C-07	TCGA-DD-AAE1-01A-11R-A41C-07	TCGA-DD-AAE2-01A-11R-A41C-07	TCGA-DD-AAE3-01A-11R-A41C-07	TCGA-DD-AAE4-01A-11R-A41C-07	TCGA-DD-AAE6-01A-11R-A41C-07	TCGA-DD-AAE7-01A-11R-A41C-07	TCGA-DD-AAE9-01A-11R-A41C-07	TCGA-DD-AAEA-01A-11R-A41C-07	TCGA-DD-AAEB-01A-11R-A41C-07	TCGA-DD-AAED-01A-12R-A41C-07	TCGA-DD-AAEE-01A-11R-A41C-07	TCGA-DD-AAEG-01A-11R-A39D-07	TCGA-DD-AAEH-01A-11R-A41C-07	TCGA-DD-AAEI-01A-11R-A41C-07	TCGA-DD-AAEK-01A-11R-A41C-07	TCGA-DD-AAVP-01A-11R-A41C-07	TCGA-DD-AAVQ-01A-11R-A41C-07	TCGA-DD-AAVR-01A-11R-A41C-07	TCGA-DD-AAVS-01A-11R-A41C-07	TCGA-DD-AAVU-01A-11R-A41C-07	TCGA-DD-AAVV-01A-11R-A41C-07	TCGA-DD-AAVW-01A-11R-A41C-07	TCGA-DD-AAVX-01A-11R-A41C-07	TCGA-DD-AAVY-01A-11R-A41C-07	TCGA-DD-AAVZ-01A-11R-A41C-07	TCGA-DD-AAW0-01A-11R-A41C-07	TCGA-DD-AAW1-01A-11R-A41C-07	TCGA-DD-AAW2-01A-11R-A41C-07	TCGA-DD-AAW3-01A-11R-A41C-07	TCGA-ED-A459-01A-11R-A266-07	TCGA-ED-A4XI-01A-11R-A266-07	TCGA-ED-A5KG-01A-11R-A27V-07	TCGA-ED-A627-01A-12R-A311-07	TCGA-ED-A66X-01A-11R-A311-07	TCGA-ED-A66Y-01A-11R-A311-07	TCGA-ED-A7PX-01A-51R-A352-07	TCGA-ED-A7PY-01A-11R-A33R-07	TCGA-ED-A7PZ-01A-11R-A33R-07	TCGA-ED-A7XO-01A-11R-A352-07	TCGA-ED-A7XP-01A-11R-A352-07	TCGA-ED-A82E-01A-11R-A352-07	TCGA-ED-A8O5-01A-11R-A36F-07	TCGA-ED-A8O6-01A-11R-A36F-07	TCGA-ED-A97K-01A-21R-A38B-07	TCGA-EP-A12J-01A-11R-A131-07	TCGA-EP-A26S-01A-11R-A16W-07	TCGA-EP-A2KA-01A-11R-A180-07	TCGA-EP-A2KB-01A-11R-A180-07	TCGA-EP-A2KC-01A-11R-A213-07	TCGA-EP-A3JL-01A-11R-A213-07	TCGA-EP-A3RK-01A-11R-A22L-07	TCGA-ES-A2HS-01A-11R-A180-07	TCGA-ES-A2HT-01A-12R-A180-07	TCGA-FV-A23B-01A-11R-A16W-07	TCGA-FV-A2QQ-01A-11R-A22L-07	TCGA-FV-A2QR-01A-11R-A213-07	TCGA-FV-A3I0-01A-11R-A22L-07	TCGA-FV-A3I1-01A-11R-A22L-07	TCGA-FV-A3R2-01A-11R-A22L-07	TCGA-FV-A3R3-01A-11R-A22L-07	TCGA-FV-A495-01A-11R-A266-07	TCGA-FV-A496-01A-11R-A266-07	TCGA-FV-A4ZP-01A-12R-A266-07	TCGA-FV-A4ZQ-01A-11R-A266-07	TCGA-G3-A25S-01A-11R-A16W-07	TCGA-G3-A25T-01A-11R-A16W-07	TCGA-G3-A25U-01A-11R-A16W-07	TCGA-G3-A25V-01A-11R-A16W-07	TCGA-G3-A25X-01A-11R-A16W-07	TCGA-G3-A25Y-01A-11R-A16W-07	TCGA-G3-A25Z-01A-11R-A16W-07	TCGA-G3-A3CG-01A-11R-A213-07	TCGA-G3-A3CH-01A-11R-A22L-07	TCGA-G3-A3CI-01A-11R-A213-07	TCGA-G3-A3CJ-01A-11R-A213-07	TCGA-G3-A3CK-01A-11R-A213-07	TCGA-G3-A5SI-01A-31R-A27V-07	TCGA-G3-A5SJ-01A-11R-A27V-07	TCGA-G3-A5SK-01A-11R-A27V-07	TCGA-G3-A5SL-01A-11R-A27V-07	TCGA-G3-A5SM-01A-12R-A28V-07	TCGA-G3-A6UC-01A-21R-A33J-07	TCGA-G3-A7M5-01A-11R-A33R-07	TCGA-G3-A7M6-01A-11R-A33R-07	TCGA-G3-A7M7-01A-12R-A352-07	TCGA-G3-A7M8-01A-11R-A33R-07	TCGA-G3-A7M9-01A-23R-A352-07	TCGA-G3-AAUZ-01A-11R-A38B-07	TCGA-G3-AAV0-01A-11R-A37K-07	TCGA-G3-AAV1-01A-11R-A38B-07	TCGA-G3-AAV2-01A-11R-A37K-07	TCGA-G3-AAV3-01A-11R-A37K-07	TCGA-G3-AAV4-01A-11R-A38B-07	TCGA-G3-AAV5-01A-11R-A37K-07	TCGA-G3-AAV6-01A-21R-A37K-07	TCGA-G3-AAV7-01A-11R-A38B-07	TCGA-GJ-A3OU-01A-31R-A38B-07	TCGA-GJ-A6C0-01A-12R-A311-07	TCGA-GJ-A9DB-01A-11R-A37K-07	TCGA-HP-A5MZ-01A-21R-A27V-07	TCGA-HP-A5N0-01A-11R-A28V-07	TCGA-K7-A5RF-01A-11R-A28V-07	TCGA-K7-A5RG-01A-11R-A28V-07	TCGA-K7-A6G5-01A-11R-A311-07	TCGA-K7-AAU7-01A-11R-A38B-07	TCGA-KR-A7K0-01A-12R-A33R-07	TCGA-KR-A7K2-01A-12R-A33R-07	TCGA-KR-A7K7-01A-11R-A33J-07	TCGA-KR-A7K8-01A-11R-A33J-07	TCGA-LG-A6GG-01A-11R-A311-07	TCGA-LG-A9QC-01A-11R-A37K-07	TCGA-LG-A9QD-01A-11R-A38B-07	TCGA-MI-A75C-01A-11R-A32O-07	TCGA-MI-A75E-01A-11R-A32O-07	TCGA-MI-A75G-01A-11R-A32O-07	TCGA-MI-A75H-01A-11R-A32O-07	TCGA-MI-A75I-01A-11R-A32O-07	TCGA-MR-A520-01A-11R-A266-07	TCGA-MR-A8JO-01A-12R-A36F-07	TCGA-NI-A4U2-01A-11R-A28V-07	TCGA-NI-A8LF-01A-11R-A36F-07	TCGA-O8-A75V-01A-11R-A32O-07	TCGA-PD-A5DF-01A-11R-A27V-07	TCGA-QA-A7B7-01A-11R-A32O-07	TCGA-RC-A6M4-01A-11R-A32O-07	TCGA-RC-A6M5-01A-11R-A32O-07	TCGA-RC-A6M6-01A-11R-A32O-07	TCGA-RC-A7S9-01A-11R-A33R-07	TCGA-RC-A7SB-01A-21R-A352-07	TCGA-RC-A7SF-01A-11R-A352-07	TCGA-RC-A7SH-01A-11R-A38B-07	TCGA-RC-A7SK-01A-11R-A352-07	TCGA-RG-A7D4-01A-12R-A33R-07	TCGA-T1-A6J8-01A-11R-A32O-07	TCGA-UB-A7MA-01A-11R-A33R-07	TCGA-UB-A7MB-01A-11R-A33R-07	TCGA-UB-A7MC-01A-11R-A33R-07	TCGA-UB-A7MD-01A-12R-A352-07	TCGA-UB-A7ME-01A-11R-A33J-07	TCGA-UB-A7MF-01A-11R-A33J-07	TCGA-UB-AA0U-01A-11R-A38B-07	TCGA-UB-AA0V-01A-11R-A38B-07	TCGA-WJ-A86L-01A-12R-A39D-07	TCGA-WQ-A9G7-01A-11R-A37K-07	TCGA-WQ-AB4B-01A-11R-A41C-07	TCGA-WX-AA44-01A-11R-A39D-07	TCGA-WX-AA46-01A-11R-A39D-07	TCGA-WX-AA47-01A-11R-A39D-07	TCGA-XR-A8TC-01A-11R-A36F-07	TCGA-XR-A8TD-01A-12R-A39D-07	TCGA-XR-A8TE-01A-11R-A36F-07	TCGA-XR-A8TF-01A-11R-A36F-07	TCGA-XR-A8TG-01A-11R-A36F-07	TCGA-YA-A8S7-01A-11R-A37K-07	TCGA-ZP-A9CV-01A-11R-A38B-07	TCGA-ZP-A9CY-01A-11R-A38B-07	TCGA-ZP-A9CZ-01A-11R-A38B-07	TCGA-ZP-A9D0-01A-11R-A37K-07	TCGA-ZP-A9D1-01A-11R-A38B-07	TCGA-ZP-A9D2-01A-11R-A38B-07	TCGA-ZP-A9D4-01A-11R-A37K-07	TCGA-ZS-A9CD-01A-11R-A37K-07	TCGA-ZS-A9CE-01A-11R-A37K-07	TCGA-ZS-A9CF-01A-11R-A38B-07	TCGA-ZS-A9CG-01A-11R-A37K-07
Activated B cell	0.200900273907039	0.453706903118782	0.22725913180977	0.288645138286432	0.402766092940358	0.431410500278555	0.466522750137033	0.214361570045378	0.27398495445219	0.331205628971507	0.266916402676421	0.536465900549065	0.284944138457183	0.378806601537295	0.402996420629759	0.270197967351414	0.382959054720996	0.191702061870844	0.116876787449255	0.345749336513056	0.334099295452649	0.205341024291303	0.208195796816105	0.116939994513471	0.517699513288588	0.128189210598456	0.337850660517476	0.383314658861392	0.145208098774499	0.128582206520919	0.368677737422293	0.206409585171898	0.00397215832657892	0.19732633396771	0.349645269440933	0.208051274569699	0.00992623626253454	0.398317381612894	0.256901993941172	0.215223494175951	0.248955474123288	0.120982662815299	0.0339362895878852	0.0205327826151787	0.228688885010923	0.229840503171694	0.309607154329733	0.190730147768707	0.63301180786431	0.324955090847461	0.292165398826467	0.290553407995595	0.231044808863567	0.315167350724694	0.548387950820227	0.347971264989207	0.187612460881269	0.233954556611282	0.238166485723351	0.42923965852908	0.456554129105438	0.184609158669627	0.199004389960064	0.212955722961797	0.373969767426392	0.151981200184779	0.033102843197203	0.4560653372656	0.117645454100094	0.148648954666317	0.122151105949941	0.172287527493292	0.311498296938314	0.0362599478995463	0.0160643936026875	0.216408443618392	0.232710939893334	0.160571549160039	0.167762331036181	0.199576556370896	0.35612678248414	0.268260352085884	0.529311070748155	0.204631087423319	0.308729450049105	0.142986227944116	0.233474025133517	0.0268914633550822	0.130247121098576	0.269224188727362	0.17779913798001	0.369102153596371	0.175880578042993	0.46317792268798	0.363563814359963	0.135739081736974	0.502061110893884	0.402680293911683	0.318012928201212	0.284981128710323	0.0897310476442306	0.105437611212303	0.0961600837990968	0.325642574736677	0.282628014276795	0.303592329938193	0.126481291094627	0.117774521442168	0.135435299209233	0.28933459940265	0.154775586255439	0.0484803465597231	0.101930847957101	0.358255472162496	0.205272895749757	0.142948253309304	0.345296589847743	0.22998985616662	0.198156005052508	0.327935951458208	0.0550323287053599	0.0874129355807251	0.234006488342853	0.214620639644037	0.400290639238873	0.286173275564752	0.10945339761001	0.266965190784359	0.130754928191491	0.113923949624538	0.220483280424689	0.0685111238588766	0.407914148912097	0.383102618793722	0.221994433009908	0.15637621909239	0.0353346735945241	0.181478439127883	0.121412423698183	0.0503812518676487	0.358977524293678	0.237340039918521	0.158803770250215	0.233614813350802	0.51630051377661	0.262881173685417	0.491815451196692	0.685260868571566	0.29750241263969	0.29449190929283	0.248367087921793	0.246545629100021	0.187241491601233	0.449451571908214	0.0999388792123374	0.110266995107758	0.443892861123782	0.368164129810073	0.3543221768006	0.228869586346145	0.0910299664013173	0.076242367598289	0.400767004591828	0.298449235455808	0.0227327726157348	0.214128443629621	0.183176384460797	0.17489260058145	0.478367529693907	0.11252607750365	0.578965731004094	0.310130823326272	0.336976165812486	0.0659244555386941	0.0236843901994924	0.180643575257919	0.469384076471032	0.511977541369138	0.208098448291571	0.178062392991847	0.353355626429755	0.150647927741658	0.499729169641967	0.296266980696165	0.515398537372812	0.105894682048114	0.3139064177586	0.499728850872504	0.457258432254788	0.371658771411996	0.182215924234035	0.27313571809256	0.410094413676066	0.0971713683026544	0.201839942564003	0.24468959108912	0.100005923519891	0.311546432860744	0.259811259602133	0.386549983883115	0.137560608860029	0.45156919781069	0.063647388539426	0.392430832156398	0.064770122926285	0.340619547723242	0.167826946426581	0.245147083053519	0.119842159909929	0.164761645350983	0.426812808078421	0.192811185589114	0.527270055405372	0.27678157012382	0.683641552524877	0.488346925222147	0.292898393335009	0.106050630621188	0.465638873242694	0.36029690230879	0.281089244535713	0.0934618149284433	0.248386241587882	0.364457362002886	0.174236883534131	0.127115972962613	0.115119396019423	0.146982763471448	0.33479924130472	0.876783378445385	0.497125838815246	0.32906335256643	0.203515329881694	0.233940569855314	0.225486916979362	0.0895060422995441	0.386541035029399	0.267422017560092	0.235598425705787	0.229989209224607	0.20879920450831	0.355650069428803	0.203835406898108	0.140515807676426	0.394088648562831	0.124921788430833	0.259537711211339	0.36282898457216	0.478333161150235	0.155113211486184	0.312958044132206	0.306655434717804	0.333302490257079	0.173735561392195	0.157791838234961	0.359930300438646	0.0850801392098333	0.342499106665445	0.444000136767805	0.110117243708448	0.252468800047746	0.449664586629584	0.0938546551588912	0.244234496950366	0.0792662022280475	0.373940026013345	0.282463556450911	0.323854632543987	0.131332152654429	0.297439344164693	0.363048597607218	0.38710442451831	0.31214238726142	0.370780586973879	0.0591124350571116	0.387081982341085	0.338166475516558	0.159216151087733	0.425406526966524	0.00413461667139084	0.12340762094859	0.316764278622133	0.16924307192599	0.199286145846149	0.209790592969512	0.414034659505902	0.322951089870126	0.12122604324445	0.136040221876572	0.465443193177625	0.117986382726177	0.25244472154961	0.129448692239353	0.225123693844097	0.470428314219073	0.204577808438077	0.177106501270046	0.408949449333043	0.340236975897818	0.480494129615781	0.622423781935939	0.3660350452185	0.273212338261216	0.248917160639792	0.268570803533987	0.370334736820897	0.407789382000794	0.104188729159211	0.0652434292911406	0.400750686295227	0.187533416050696	0.40281210382956	0.119495182784817	0.314891377703448	0.0897697333335161	0.241249820093406	0.349402553309313	0.0996304073289875	0.16272049374346	0.419685351706918	0.25425393948174	0.213674840571643	0.0202654193265636	0.303087301895764	0.198018394773269	0.342113212867595	0.130547592359772	0.203541769008743	0.128247100235021	0.142969000468019	0.530553090328915	0.193893517731581	0.12762302763488	-0.013520738323093	0.0967801429316465	0.290524194896279	0.493291615226151	0.396080576623302	0.306574476409897	0.318760895695834	0.229240868759313	0.191277768087453	0.245028170716342	0.302795762075315	0.254974351564587	0.198355239836801	0.0818205934935687	0.40260812780201	0.16343932077834	0.194462944095999	0.256524193525705	0.312009444158636	0.371567203562771	0.341983990569965	0.446277459059106	0.231768860195666	0.328673882344741	0.36559381945301	0.0480043425573923	0.281703741972935	0.0712169651631415	0.130253606145467	0.20980027431558
